Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,054038,2008,02,22.8,23,Y
IDCJAC0007,054038,2008,03,19.8,25,Y
IDCJAC0007,054038,2008,04,20.1,03,Y
IDCJAC0007,054038,2008,05,13.9,17,Y
IDCJAC0007,054038,2008,06,14.3,13,Y
IDCJAC0007,054038,2008,07,10.9,08,Y
IDCJAC0007,054038,2008,08,15.3,31,Y
IDCJAC0007,054038,2008,09,18.1,22,Y
IDCJAC0007,054038,2008,10,23.3,31,Y
IDCJAC0007,054038,2008,11,22.3,15,Y
IDCJAC0007,054038,2008,12,22.7,10,Y
IDCJAC0007,054038,2009,01,25.1,21,Y
IDCJAC0007,054038,2009,02,25.6,10,Y
IDCJAC0007,054038,2009,03,22.2,04,Y
IDCJAC0007,054038,2009,04,18.7,02,Y
IDCJAC0007,054038,2009,05,14.2,22,Y
IDCJAC0007,054038,2009,06,12.2,21,Y
IDCJAC0007,054038,2009,07,16.0,22,Y
IDCJAC0007,054038,2009,08,18.2,24,Y
IDCJAC0007,054038,2009,09,17.7,17,Y
IDCJAC0007,054038,2009,10,20.4,23,Y
IDCJAC0007,054038,2009,11,29.5,21,Y
IDCJAC0007,054038,2009,12,24.9,25,Y
IDCJAC0007,054038,2010,01,26.2,25,Y
IDCJAC0007,054038,2010,02,25.2,14,Y
IDCJAC0007,054038,2010,03,23.1,28,Y
IDCJAC0007,054038,2010,04,19.4,25,Y
IDCJAC0007,054038,2010,05,15.1,25,Y
IDCJAC0007,054038,2010,06,11.8,03,Y
IDCJAC0007,054038,2010,07,14.0,31,Y
IDCJAC0007,054038,2010,08,14.2,19,Y
IDCJAC0007,054038,2010,09,16.8,04,Y
IDCJAC0007,054038,2010,10,20.3,31,Y
IDCJAC0007,054038,2010,11,22.0,15,Y
IDCJAC0007,054038,2010,12,20.8,26,Y
IDCJAC0007,054038,2011,01,26.0,27,Y
IDCJAC0007,054038,2011,02,26.9,03,Y
IDCJAC0007,054038,2011,03,25.0,01,Y
IDCJAC0007,054038,2011,04,17.1,02,Y
IDCJAC0007,054038,2011,05,14.6,23,Y
IDCJAC0007,054038,2011,06,10.6,13,Y
IDCJAC0007,054038,2011,07,9.9,04,Y
IDCJAC0007,054038,2011,08,12.3,07,Y
IDCJAC0007,054038,2011,09,17.8,20,Y
IDCJAC0007,054038,2011,10,20.0,25,Y
IDCJAC0007,054038,2011,11,24.0,16,Y
IDCJAC0007,054038,2011,12,19.0,19,Y
IDCJAC0007,054038,2012,01,22.3,09,Y
IDCJAC0007,054038,2012,02,21.2,20,Y
IDCJAC0007,054038,2012,03,21.6,02,Y
IDCJAC0007,054038,2012,04,17.3,23,Y
IDCJAC0007,054038,2012,05,15.1,03,Y
IDCJAC0007,054038,2012,06,12.5,03,Y
IDCJAC0007,054038,2012,07,14.1,13,Y
IDCJAC0007,054038,2012,08,18.2,23,Y
IDCJAC0007,054038,2012,09,16.6,29,Y
IDCJAC0007,054038,2012,10,20.8,20,Y
IDCJAC0007,054038,2012,11,26.0,30,Y
IDCJAC0007,054038,2012,12,27.9,02,Y
IDCJAC0007,054038,2013,01,30.3,12,Y
IDCJAC0007,054038,2013,02,22.9,01,Y
IDCJAC0007,054038,2013,03,20.3,01,Y
IDCJAC0007,054038,2013,04,14.6,04,Y
IDCJAC0007,054038,2013,05,14.2,14,Y
IDCJAC0007,054038,2013,06,15.7,07,Y
IDCJAC0007,054038,2013,07,14.5,05,Y
IDCJAC0007,054038,2013,08,16.0,30,Y
IDCJAC0007,054038,2013,09,19.9,26,Y
IDCJAC0007,054038,2013,10,23.1,23,Y
IDCJAC0007,054038,2013,11,24.4,22,Y
IDCJAC0007,054038,2013,12,26.0,22,Y
IDCJAC0007,054038,2014,01,26.7,02,Y
IDCJAC0007,054038,2014,02,26.0,16,Y
IDCJAC0007,054038,2014,03,23.3,16,Y
IDCJAC0007,054038,2014,04,20.0,05,Y
IDCJAC0007,054038,2014,05,14.4,28,Y
IDCJAC0007,054038,2014,06,13.9,02,Y
IDCJAC0007,054038,2014,07,12.9,26,Y
IDCJAC0007,054038,2014,08,10.8,16,Y
IDCJAC0007,054038,2014,09,15.7,10,Y
IDCJAC0007,054038,2014,10,22.5,25,Y
IDCJAC0007,054038,2014,11,27.6,15,Y
IDCJAC0007,054038,2014,12,25.0,03,Y
IDCJAC0007,054038,2015,01,25.9,11,Y
IDCJAC0007,054038,2015,02,21.9,13,Y
IDCJAC0007,054038,2015,03,25.3,04,Y
IDCJAC0007,054038,2015,04,17.9,18,Y
IDCJAC0007,054038,2015,05,16.4,20,Y
IDCJAC0007,054038,2015,06,13.8,17,Y
IDCJAC0007,054038,2015,07,10.8,23,Y
IDCJAC0007,054038,2015,08,14.6,24,Y
IDCJAC0007,054038,2015,09,13.8,16,Y
IDCJAC0007,054038,2015,10,19.5,31,Y
IDCJAC0007,054038,2015,11,26.5,26,Y
IDCJAC0007,054038,2015,12,23.7,21,Y
IDCJAC0007,054038,2016,01,26.2,14,Y
IDCJAC0007,054038,2016,02,22.6,04,Y
IDCJAC0007,054038,2016,03,24.7,11,Y
IDCJAC0007,054038,2016,04,21.7,07,Y
IDCJAC0007,054038,2016,05,21.0,09,Y
IDCJAC0007,054038,2016,06,14.9,18,Y
IDCJAC0007,054038,2016,07,15.3,21,Y
IDCJAC0007,054038,2016,08,14.0,31,Y
IDCJAC0007,054038,2016,09,15.1,14,Y
IDCJAC0007,054038,2016,10,19.0,30,Y
IDCJAC0007,054038,2016,11,20.4,23,Y
IDCJAC0007,054038,2016,12,27.2,05,Y
IDCJAC0007,054038,2017,01,30.4,14,Y
IDCJAC0007,054038,2017,02,28.6,12,Y
IDCJAC0007,054038,2017,03,23.1,22,Y
IDCJAC0007,054038,2017,04,18.5,25,Y
IDCJAC0007,054038,2017,05,16.1,20,Y
IDCJAC0007,054038,2017,06,11.5,29,Y
IDCJAC0007,054038,2017,07,11.6,31,Y
IDCJAC0007,054038,2017,08,17.2,16,Y
IDCJAC0007,054038,2017,09,24.7,24,Y
IDCJAC0007,054038,2017,10,19.5,06,Y
IDCJAC0007,054038,2017,11,21.6,16,Y
IDCJAC0007,054038,2017,12,28.2,20,Y
IDCJAC0007,054038,2018,01,30.2,13,Y
IDCJAC0007,054038,2018,02,26.0,11,Y
IDCJAC0007,054038,2018,03,23.8,19,Y
IDCJAC0007,054038,2018,04,19.9,02,Y
IDCJAC0007,054038,2018,05,17.9,04,Y
IDCJAC0007,054038,2018,06,11.7,09,Y
IDCJAC0007,054038,2018,07,13.8,29,Y
IDCJAC0007,054038,2018,08,11.0,25,Y
IDCJAC0007,054038,2018,09,17.4,19,Y
