Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,015590,1950,04,14.8,01,Y
IDCJAC0007,015590,1950,05,15.7,12,Y
IDCJAC0007,015590,1950,06,15.8,02,Y
IDCJAC0007,015590,1950,07,13.2,01,Y
IDCJAC0007,015590,1950,08,10.0,31,Y
IDCJAC0007,015590,1950,09,19.5,13,Y
IDCJAC0007,015590,1950,10,21.3,11,Y
IDCJAC0007,015590,1950,11,27.8,02,Y
IDCJAC0007,015590,1950,12,25.9,07,Y
IDCJAC0007,015590,1951,01,23.9,14,Y
IDCJAC0007,015590,1951,02,26.0,26,Y
IDCJAC0007,015590,1951,03,29.4,04,Y
IDCJAC0007,015590,1951,04,19.0,16,Y
IDCJAC0007,015590,1951,05,18.7,22,Y
IDCJAC0007,015590,1951,06,15.7,11,Y
IDCJAC0007,015590,1951,07,14.7,31,Y
IDCJAC0007,015590,1951,08,10.1,02,Y
IDCJAC0007,015590,1951,09,22.8,21,Y
IDCJAC0007,015590,1951,10,24.6,12,Y
IDCJAC0007,015590,1951,11,27.2,05,Y
IDCJAC0007,015590,1951,12,28.1,06,Y
IDCJAC0007,015590,1952,01,26.0,05,Y
IDCJAC0007,015590,1952,02,28.9,10,Y
IDCJAC0007,015590,1952,03,22.4,04,Y
IDCJAC0007,015590,1952,04,19.7,01,Y
IDCJAC0007,015590,1952,05,15.4,15,Y
IDCJAC0007,015590,1952,06,12.6,12,Y
IDCJAC0007,015590,1952,07,11.7,16,Y
IDCJAC0007,015590,1952,08,11.7,22,Y
IDCJAC0007,015590,1952,09,19.4,14,Y
IDCJAC0007,015590,1952,10,23.5,10,Y
IDCJAC0007,015590,1952,11,26.4,01,Y
IDCJAC0007,015590,1952,12,27.7,25,Y
IDCJAC0007,015590,1953,01,26.8,02,Y
IDCJAC0007,015590,1953,02,25.1,02,Y
IDCJAC0007,015590,1953,03,20.9,09,Y
IDCJAC0007,015590,1953,04,23.8,16,Y
IDCJAC0007,015590,1953,05,19.6,17,Y
IDCJAC0007,015590,1953,06,15.0,17,Y
IDCJAC0007,015590,1953,07,9.3,07,Y
IDCJAC0007,015590,1953,08,12.9,31,Y
IDCJAC0007,015590,1953,09,19.1,18,Y
IDCJAC0007,015590,1953,10,22.2,29,Y
IDCJAC0007,015590,1953,11,28.7,21,Y
IDCJAC0007,015590,1953,12,27.4,05,Y
IDCJAC0007,015590,1954,01,26.5,24,Y
IDCJAC0007,015590,1954,02,21.7,11,Y
IDCJAC0007,015590,1954,03,22.4,18,Y
IDCJAC0007,015590,1954,04,18.9,28,Y
IDCJAC0007,015590,1954,05,15.5,06,Y
IDCJAC0007,015590,1954,06,13.9,16,Y
IDCJAC0007,015590,1954,07,11.3,13,Y
IDCJAC0007,015590,1954,08,17.7,21,Y
IDCJAC0007,015590,1954,09,18.3,27,Y
IDCJAC0007,015590,1954,10,24.4,30,Y
IDCJAC0007,015590,1954,11,25.1,07,Y
IDCJAC0007,015590,1954,12,29.9,26,Y
IDCJAC0007,015590,1955,01,26.7,18,Y
IDCJAC0007,015590,1955,02,30.6,17,Y
IDCJAC0007,015590,1955,03,22.2,04,Y
IDCJAC0007,015590,1955,04,21.2,01,Y
IDCJAC0007,015590,1955,05,14.0,12,Y
IDCJAC0007,015590,1955,06,18.9,01,Y
IDCJAC0007,015590,1955,07,15.1,24,Y
IDCJAC0007,015590,1955,08,18.4,23,Y
IDCJAC0007,015590,1955,09,21.2,30,Y
IDCJAC0007,015590,1955,10,23.3,17,Y
IDCJAC0007,015590,1955,11,27.6,23,Y
IDCJAC0007,015590,1955,12,26.7,15,Y
IDCJAC0007,015590,1956,01,26.7,09,Y
IDCJAC0007,015590,1956,02,27.6,07,Y
IDCJAC0007,015590,1956,03,20.0,26,Y
IDCJAC0007,015590,1956,04,25.9,13,Y
IDCJAC0007,015590,1956,05,16.5,15,Y
IDCJAC0007,015590,1956,06,14.4,14,Y
IDCJAC0007,015590,1956,07,11.6,20,Y
IDCJAC0007,015590,1956,08,10.5,02,Y
IDCJAC0007,015590,1956,09,16.9,27,Y
IDCJAC0007,015590,1956,10,25.5,26,Y
IDCJAC0007,015590,1956,11,24.4,15,Y
IDCJAC0007,015590,1956,12,27.9,18,Y
IDCJAC0007,015590,1957,01,29.8,02,Y
IDCJAC0007,015590,1957,02,26.1,15,Y
IDCJAC0007,015590,1957,03,26.3,13,Y
IDCJAC0007,015590,1957,04,24.2,23,Y
IDCJAC0007,015590,1957,05,16.1,31,Y
IDCJAC0007,015590,1957,06,14.6,19,Y
IDCJAC0007,015590,1957,07,9.3,19,Y
IDCJAC0007,015590,1957,08,15.9,24,Y
IDCJAC0007,015590,1957,09,18.3,24,Y
IDCJAC0007,015590,1957,10,27.2,20,Y
IDCJAC0007,015590,1957,11,27.2,04,Y
IDCJAC0007,015590,1957,12,27.4,02,Y
IDCJAC0007,015590,1958,01,27.8,26,Y
IDCJAC0007,015590,1958,02,25.3,15,Y
IDCJAC0007,015590,1958,03,25.5,03,Y
IDCJAC0007,015590,1958,04,23.3,03,Y
IDCJAC0007,015590,1958,05,21.3,14,Y
IDCJAC0007,015590,1958,06,11.5,07,Y
IDCJAC0007,015590,1958,07,15.8,14,Y
IDCJAC0007,015590,1958,08,21.1,14,Y
IDCJAC0007,015590,1958,09,19.4,25,Y
IDCJAC0007,015590,1958,10,28.1,29,Y
IDCJAC0007,015590,1958,11,29.0,08,Y
IDCJAC0007,015590,1958,12,27.2,09,Y
IDCJAC0007,015590,1959,01,26.6,07,Y
IDCJAC0007,015590,1959,02,27.9,07,Y
IDCJAC0007,015590,1959,03,25.5,07,Y
IDCJAC0007,015590,1959,04,20.9,07,Y
IDCJAC0007,015590,1959,05,15.6,18,Y
IDCJAC0007,015590,1959,06,12.7,03,Y
IDCJAC0007,015590,1959,07,15.0,29,Y
IDCJAC0007,015590,1959,08,16.7,31,Y
IDCJAC0007,015590,1959,09,21.1,14,Y
IDCJAC0007,015590,1959,10,30.0,27,Y
IDCJAC0007,015590,1959,11,25.1,26,Y
IDCJAC0007,015590,1959,12,28.4,31,Y
IDCJAC0007,015590,1960,01,32.8,03,Y
IDCJAC0007,015590,1960,02,30.0,10,Y
IDCJAC0007,015590,1960,03,21.3,23,Y
IDCJAC0007,015590,1960,04,19.8,15,Y
IDCJAC0007,015590,1960,05,16.5,03,Y
IDCJAC0007,015590,1960,06,13.6,08,Y
IDCJAC0007,015590,1960,07,18.0,29,Y
IDCJAC0007,015590,1960,08,12.3,31,Y
IDCJAC0007,015590,1960,09,23.3,23,Y
IDCJAC0007,015590,1960,10,20.7,29,Y
IDCJAC0007,015590,1960,11,23.4,17,Y
IDCJAC0007,015590,1960,12,26.7,01,Y
IDCJAC0007,015590,1961,01,29.4,13,Y
IDCJAC0007,015590,1961,02,26.4,06,Y
IDCJAC0007,015590,1961,03,22.8,11,Y
IDCJAC0007,015590,1961,04,24.0,02,Y
IDCJAC0007,015590,1961,05,14.4,26,Y
IDCJAC0007,015590,1961,06,15.6,07,Y
IDCJAC0007,015590,1961,07,9.0,29,Y
IDCJAC0007,015590,1961,08,17.8,30,Y
IDCJAC0007,015590,1961,09,22.2,12,Y
IDCJAC0007,015590,1961,10,24.9,14,Y
IDCJAC0007,015590,1961,11,26.6,22,Y
IDCJAC0007,015590,1961,12,29.8,16,Y
IDCJAC0007,015590,1962,01,27.6,05,Y
IDCJAC0007,015590,1962,02,29.1,11,Y
IDCJAC0007,015590,1962,03,22.2,26,Y
IDCJAC0007,015590,1962,04,18.1,05,Y
IDCJAC0007,015590,1962,05,19.1,30,Y
IDCJAC0007,015590,1962,06,15.9,02,Y
IDCJAC0007,015590,1962,07,17.2,23,Y
IDCJAC0007,015590,1962,08,12.3,18,Y
IDCJAC0007,015590,1962,09,19.2,14,Y
IDCJAC0007,015590,1962,10,22.7,31,Y
IDCJAC0007,015590,1962,11,28.3,09,Y
IDCJAC0007,015590,1962,12,27.2,18,Y
IDCJAC0007,015590,1963,01,30.0,03,Y
IDCJAC0007,015590,1963,02,29.9,13,Y
IDCJAC0007,015590,1963,03,27.2,04,Y
IDCJAC0007,015590,1963,04,20.1,09,Y
IDCJAC0007,015590,1963,05,18.9,28,Y
IDCJAC0007,015590,1963,06,18.8,11,Y
IDCJAC0007,015590,1963,07,14.7,03,Y
IDCJAC0007,015590,1963,08,16.6,21,Y
IDCJAC0007,015590,1963,09,19.9,21,Y
IDCJAC0007,015590,1963,10,24.7,31,Y
IDCJAC0007,015590,1963,11,26.8,26,Y
IDCJAC0007,015590,1963,12,26.7,25,Y
IDCJAC0007,015590,1964,01,30.1,07,Y
IDCJAC0007,015590,1964,02,30.0,14,Y
IDCJAC0007,015590,1964,03,23.7,01,Y
IDCJAC0007,015590,1964,04,22.2,25,Y
IDCJAC0007,015590,1964,05,18.5,02,Y
IDCJAC0007,015590,1964,06,14.3,18,Y
IDCJAC0007,015590,1964,07,14.7,18,Y
IDCJAC0007,015590,1964,08,18.6,29,Y
IDCJAC0007,015590,1964,09,22.2,03,Y
IDCJAC0007,015590,1964,10,21.2,29,Y
IDCJAC0007,015590,1964,11,27.3,30,Y
IDCJAC0007,015590,1964,12,27.4,20,Y
IDCJAC0007,015590,1965,01,28.6,29,Y
IDCJAC0007,015590,1965,02,26.0,16,Y
IDCJAC0007,015590,1965,03,26.1,01,Y
IDCJAC0007,015590,1965,04,19.3,04,Y
IDCJAC0007,015590,1965,05,17.2,10,Y
IDCJAC0007,015590,1965,06,14.4,17,Y
IDCJAC0007,015590,1965,07,17.2,02,Y
IDCJAC0007,015590,1965,08,15.6,19,Y
IDCJAC0007,015590,1965,09,23.3,26,Y
IDCJAC0007,015590,1965,10,26.7,07,Y
IDCJAC0007,015590,1965,11,30.4,05,Y
IDCJAC0007,015590,1965,12,29.7,30,Y
IDCJAC0007,015590,1966,01,30.5,04,Y
IDCJAC0007,015590,1966,02,29.1,14,Y
IDCJAC0007,015590,1966,03,27.2,12,Y
IDCJAC0007,015590,1966,04,22.8,13,Y
IDCJAC0007,015590,1966,05,15.6,03,Y
IDCJAC0007,015590,1966,06,15.1,26,Y
IDCJAC0007,015590,1966,07,8.5,04,Y
IDCJAC0007,015590,1966,08,15.9,29,Y
IDCJAC0007,015590,1966,09,16.7,13,Y
IDCJAC0007,015590,1966,10,22.3,29,Y
IDCJAC0007,015590,1966,11,26.3,29,Y
IDCJAC0007,015590,1966,12,27.7,28,Y
IDCJAC0007,015590,1967,01,29.4,15,Y
IDCJAC0007,015590,1967,02,27.3,21,Y
IDCJAC0007,015590,1967,03,22.2,04,Y
IDCJAC0007,015590,1967,04,17.7,13,Y
IDCJAC0007,015590,1967,05,16.9,19,Y
IDCJAC0007,015590,1967,06,11.7,10,Y
IDCJAC0007,015590,1967,07,5.8,26,Y
IDCJAC0007,015590,1967,08,18.9,26,Y
IDCJAC0007,015590,1967,09,16.5,01,Y
IDCJAC0007,015590,1967,10,26.1,29,Y
IDCJAC0007,015590,1967,11,27.7,24,Y
IDCJAC0007,015590,1967,12,30.9,11,Y
IDCJAC0007,015590,1968,01,26.3,19,Y
IDCJAC0007,015590,1968,02,28.9,06,Y
IDCJAC0007,015590,1968,03,25.3,18,Y
IDCJAC0007,015590,1968,04,24.1,16,Y
IDCJAC0007,015590,1968,05,16.8,11,Y
IDCJAC0007,015590,1968,06,14.5,15,Y
IDCJAC0007,015590,1968,07,10.7,01,Y
IDCJAC0007,015590,1968,08,16.9,28,Y
IDCJAC0007,015590,1968,09,18.1,28,Y
IDCJAC0007,015590,1968,10,25.5,21,Y
IDCJAC0007,015590,1968,11,27.8,19,Y
IDCJAC0007,015590,1968,12,25.3,13,Y
IDCJAC0007,015590,1969,01,28.9,25,Y
IDCJAC0007,015590,1969,02,26.7,01,Y
IDCJAC0007,015590,1969,03,23.4,05,Y
IDCJAC0007,015590,1969,04,21.3,10,Y
IDCJAC0007,015590,1969,05,14.3,22,Y
IDCJAC0007,015590,1969,06,13.6,17,Y
IDCJAC0007,015590,1969,07,12.4,14,Y
IDCJAC0007,015590,1969,08,15.4,29,Y
IDCJAC0007,015590,1969,09,18.0,13,Y
IDCJAC0007,015590,1969,10,21.2,08,Y
IDCJAC0007,015590,1969,11,22.6,27,Y
IDCJAC0007,015590,1969,12,28.2,11,Y
IDCJAC0007,015590,1970,01,28.3,09,Y
IDCJAC0007,015590,1970,02,30.3,18,Y
IDCJAC0007,015590,1970,03,23.2,20,Y
IDCJAC0007,015590,1970,04,19.3,12,Y
IDCJAC0007,015590,1970,05,21.4,13,Y
IDCJAC0007,015590,1970,06,11.6,02,Y
IDCJAC0007,015590,1970,07,8.9,01,Y
IDCJAC0007,015590,1970,08,15.4,27,Y
IDCJAC0007,015590,1970,09,21.7,08,Y
IDCJAC0007,015590,1970,10,24.6,28,Y
IDCJAC0007,015590,1970,11,25.8,30,Y
IDCJAC0007,015590,1970,12,26.1,23,Y
IDCJAC0007,015590,1971,01,31.1,11,Y
IDCJAC0007,015590,1971,02,27.9,08,Y
IDCJAC0007,015590,1971,03,24.1,18,Y
IDCJAC0007,015590,1971,04,18.7,01,Y
IDCJAC0007,015590,1971,05,16.2,24,Y
IDCJAC0007,015590,1971,06,13.4,07,Y
IDCJAC0007,015590,1971,07,14.1,15,Y
IDCJAC0007,015590,1971,08,15.0,23,Y
IDCJAC0007,015590,1971,09,26.0,24,Y
IDCJAC0007,015590,1971,10,28.9,21,Y
IDCJAC0007,015590,1971,11,26.2,04,Y
IDCJAC0007,015590,1971,12,28.7,05,Y
IDCJAC0007,015590,1972,01,28.9,07,Y
IDCJAC0007,015590,1972,02,27.3,12,Y
IDCJAC0007,015590,1972,03,23.1,01,Y
IDCJAC0007,015590,1972,04,21.6,08,Y
IDCJAC0007,015590,1972,05,14.1,09,Y
IDCJAC0007,015590,1972,06,15.1,25,Y
IDCJAC0007,015590,1972,07,13.3,31,Y
IDCJAC0007,015590,1972,08,22.1,26,Y
IDCJAC0007,015590,1972,09,20.0,26,Y
IDCJAC0007,015590,1972,10,27.5,09,Y
IDCJAC0007,015590,1972,11,25.7,04,Y
IDCJAC0007,015590,1972,12,29.5,27,Y
IDCJAC0007,015590,1973,01,30.0,29,Y
IDCJAC0007,015590,1973,02,26.4,19,Y
IDCJAC0007,015590,1973,03,25.4,13,Y
IDCJAC0007,015590,1973,04,23.3,17,Y
IDCJAC0007,015590,1973,05,20.9,06,Y
IDCJAC0007,015590,1973,06,16.2,21,Y
IDCJAC0007,015590,1973,07,15.5,16,Y
IDCJAC0007,015590,1973,08,17.2,06,Y
IDCJAC0007,015590,1973,09,18.9,25,Y
IDCJAC0007,015590,1973,10,22.5,29,Y
IDCJAC0007,015590,1973,11,24.0,09,Y
IDCJAC0007,015590,1973,12,29.4,29,Y
IDCJAC0007,015590,1974,01,26.4,05,Y
IDCJAC0007,015590,1974,02,23.4,11,Y
IDCJAC0007,015590,1974,03,21.5,05,Y
IDCJAC0007,015590,1974,04,21.4,02,Y
IDCJAC0007,015590,1974,05,19.0,14,Y
IDCJAC0007,015590,1974,06,11.9,28,Y
IDCJAC0007,015590,1974,07,15.8,30,Y
IDCJAC0007,015590,1974,08,11.8,01,Y
IDCJAC0007,015590,1974,09,16.2,30,Y
IDCJAC0007,015590,1974,10,21.0,08,Y
IDCJAC0007,015590,1974,11,21.8,11,Y
IDCJAC0007,015590,1974,12,25.8,24,Y
IDCJAC0007,015590,1975,01,24.4,25,Y
IDCJAC0007,015590,1975,02,24.6,08,Y
IDCJAC0007,015590,1975,03,18.0,19,Y
IDCJAC0007,015590,1975,04,17.7,06,Y
IDCJAC0007,015590,1975,05,12.0,07,Y
IDCJAC0007,015590,1975,06,11.0,28,Y
IDCJAC0007,015590,1975,07,16.4,13,Y
IDCJAC0007,015590,1975,08,16.0,26,Y
IDCJAC0007,015590,1975,09,18.4,21,Y
IDCJAC0007,015590,1975,10,19.6,11,Y
IDCJAC0007,015590,1975,11,23.0,18,Y
IDCJAC0007,015590,1975,12,23.6,03,Y
IDCJAC0007,015590,1976,01,24.0,09,Y
IDCJAC0007,015590,1976,02,22.7,04,Y
IDCJAC0007,015590,1976,03,20.6,02,Y
IDCJAC0007,015590,1976,04,16.8,16,Y
IDCJAC0007,015590,1976,05,5.5,17,Y
IDCJAC0007,015590,1976,06,6.7,08,Y
IDCJAC0007,015590,1976,07,11.3,27,Y
IDCJAC0007,015590,1976,08,10.8,22,Y
IDCJAC0007,015590,1976,09,17.4,05,Y
IDCJAC0007,015590,1976,10,18.9,25,Y
IDCJAC0007,015590,1976,11,24.7,09,Y
IDCJAC0007,015590,1976,12,28.7,31,Y
IDCJAC0007,015590,1977,01,25.5,22,Y
IDCJAC0007,015590,1977,02,23.2,22,Y
IDCJAC0007,015590,1977,03,23.1,14,Y
IDCJAC0007,015590,1977,04,14.8,22,Y
IDCJAC0007,015590,1977,05,15.5,23,Y
IDCJAC0007,015590,1977,06,8.8,16,Y
IDCJAC0007,015590,1977,07,8.7,10,Y
IDCJAC0007,015590,1977,08,16.0,11,Y
IDCJAC0007,015590,1977,09,23.4,29,Y
IDCJAC0007,015590,1977,10,25.4,31,Y
IDCJAC0007,015590,1977,11,22.4,09,Y
IDCJAC0007,015590,1977,12,25.7,26,Y
IDCJAC0007,015590,1978,01,28.5,03,Y
IDCJAC0007,015590,1978,02,23.9,09,Y
IDCJAC0007,015590,1978,03,26.7,12,Y
IDCJAC0007,015590,1978,04,12.1,23,Y
IDCJAC0007,015590,1978,05,17.0,23,Y
IDCJAC0007,015590,1978,06,12.7,26,Y
IDCJAC0007,015590,1978,07,16.4,22,Y
IDCJAC0007,015590,1978,08,16.1,06,Y
IDCJAC0007,015590,1978,09,16.5,25,Y
IDCJAC0007,015590,1978,10,21.0,27,Y
IDCJAC0007,015590,1978,11,24.4,26,Y
IDCJAC0007,015590,1978,12,25.3,02,Y
IDCJAC0007,015590,1979,01,26.6,09,Y
IDCJAC0007,015590,1979,02,26.6,22,Y
IDCJAC0007,015590,1979,03,24.4,21,Y
IDCJAC0007,015590,1979,04,22.1,21,Y
IDCJAC0007,015590,1979,05,17.5,25,Y
IDCJAC0007,015590,1979,06,14.2,08,Y
IDCJAC0007,015590,1979,07,6.1,21,Y
IDCJAC0007,015590,1979,08,18.0,20,Y
IDCJAC0007,015590,1979,09,20.0,22,Y
IDCJAC0007,015590,1979,10,21.1,22,Y
IDCJAC0007,015590,1979,11,24.6,10,Y
IDCJAC0007,015590,1979,12,27.6,12,Y
IDCJAC0007,015590,1980,01,28.9,26,Y
IDCJAC0007,015590,1980,02,27.7,21,Y
IDCJAC0007,015590,1980,03,23.1,09,Y
IDCJAC0007,015590,1980,04,24.0,22,Y
IDCJAC0007,015590,1980,05,14.7,31,Y
IDCJAC0007,015590,1980,06,13.6,16,Y
IDCJAC0007,015590,1980,07,11.8,12,Y
IDCJAC0007,015590,1980,08,21.9,23,Y
IDCJAC0007,015590,1980,09,18.5,15,Y
IDCJAC0007,015590,1980,10,24.9,05,Y
IDCJAC0007,015590,1980,11,28.4,18,Y
IDCJAC0007,015590,1980,12,26.2,09,Y
IDCJAC0007,015590,1981,01,26.9,21,Y
IDCJAC0007,015590,1981,02,26.2,18,Y
IDCJAC0007,015590,1981,03,22.4,22,Y
IDCJAC0007,015590,1981,04,17.3,11,Y
IDCJAC0007,015590,1981,05,15.3,27,Y
IDCJAC0007,015590,1981,06,16.7,09,Y
IDCJAC0007,015590,1981,07,13.8,01,Y
IDCJAC0007,015590,1981,08,16.5,08,Y
IDCJAC0007,015590,1981,09,23.2,23,Y
IDCJAC0007,015590,1981,10,25.4,27,Y
IDCJAC0007,015590,1981,11,25.8,27,Y
IDCJAC0007,015590,1981,12,27.0,03,Y
IDCJAC0007,015590,1982,01,28.2,24,Y
IDCJAC0007,015590,1982,02,26.6,05,Y
IDCJAC0007,015590,1982,03,24.3,06,Y
IDCJAC0007,015590,1982,04,13.0,17,Y
IDCJAC0007,015590,1982,05,10.5,05,Y
IDCJAC0007,015590,1982,06,12.0,15,Y
IDCJAC0007,015590,1982,07,12.4,23,Y
IDCJAC0007,015590,1982,08,13.3,20,Y
IDCJAC0007,015590,1982,09,20.3,16,Y
IDCJAC0007,015590,1982,10,21.2,08,Y
IDCJAC0007,015590,1982,11,23.5,07,Y
IDCJAC0007,015590,1982,12,28.5,18,Y
IDCJAC0007,015590,1983,01,28.0,09,Y
IDCJAC0007,015590,1983,02,28.3,10,Y
IDCJAC0007,015590,1983,03,28.1,08,Y
IDCJAC0007,015590,1983,04,22.5,09,Y
IDCJAC0007,015590,1983,05,12.4,14,Y
IDCJAC0007,015590,1983,06,15.2,30,Y
IDCJAC0007,015590,1983,07,11.5,26,Y
IDCJAC0007,015590,1983,08,17.2,21,Y
IDCJAC0007,015590,1983,09,20.1,13,Y
IDCJAC0007,015590,1983,10,20.9,08,Y
IDCJAC0007,015590,1983,11,29.2,07,Y
IDCJAC0007,015590,1983,12,25.0,29,Y
IDCJAC0007,015590,1984,01,26.6,01,Y
IDCJAC0007,015590,1984,02,25.7,13,Y
IDCJAC0007,015590,1984,03,23.6,12,Y
IDCJAC0007,015590,1984,04,19.6,05,Y
IDCJAC0007,015590,1984,05,17.7,17,Y
IDCJAC0007,015590,1984,06,11.2,16,Y
IDCJAC0007,015590,1984,07,11.0,09,Y
IDCJAC0007,015590,1984,08,16.1,20,Y
IDCJAC0007,015590,1984,09,19.6,10,Y
IDCJAC0007,015590,1984,10,23.5,13,Y
IDCJAC0007,015590,1984,11,25.9,19,Y
IDCJAC0007,015590,1984,12,27.7,14,Y
IDCJAC0007,015590,1985,01,28.9,28,Y
IDCJAC0007,015590,1985,02,28.8,03,Y
IDCJAC0007,015590,1985,03,24.4,12,Y
IDCJAC0007,015590,1985,04,19.4,12,Y
IDCJAC0007,015590,1985,05,18.4,28,Y
IDCJAC0007,015590,1985,06,10.6,25,Y
IDCJAC0007,015590,1985,07,9.7,05,Y
IDCJAC0007,015590,1985,08,18.7,06,Y
IDCJAC0007,015590,1985,09,21.2,16,Y
IDCJAC0007,015590,1985,10,23.8,29,Y
IDCJAC0007,015590,1985,11,26.8,10,Y
IDCJAC0007,015590,1985,12,30.8,15,Y
IDCJAC0007,015590,1986,01,26.7,15,Y
IDCJAC0007,015590,1986,02,30.6,17,Y
IDCJAC0007,015590,1986,03,22.7,07,Y
IDCJAC0007,015590,1986,04,22.2,11,Y
IDCJAC0007,015590,1986,05,19.7,22,Y
