Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,069134,2001,07,12.0,10,Y
IDCJAC0007,069134,2001,08,11.3,29,Y
IDCJAC0007,069134,2001,09,17.2,25,Y
IDCJAC0007,069134,2001,10,17.8,24,Y
IDCJAC0007,069134,2001,11,17.4,06,Y
IDCJAC0007,069134,2001,12,18.7,21,Y
IDCJAC0007,069134,2002,01,21.1,07,Y
IDCJAC0007,069134,2002,02,19.5,02,Y
IDCJAC0007,069134,2002,03,18.0,28,Y
IDCJAC0007,069134,2002,04,16.8,18,Y
IDCJAC0007,069134,2002,05,12.5,14,Y
IDCJAC0007,069134,2002,06,13.8,08,Y
IDCJAC0007,069134,2002,07,10.5,06,Y
IDCJAC0007,069134,2002,08,12.9,12,Y
IDCJAC0007,069134,2002,09,12.9,23,Y
IDCJAC0007,069134,2002,10,15.0,17,Y
IDCJAC0007,069134,2002,11,19.5,25,Y
IDCJAC0007,069134,2002,12,19.9,04,Y
IDCJAC0007,069134,2003,01,19.9,01,Y
IDCJAC0007,069134,2003,02,20.0,23,Y
IDCJAC0007,069134,2003,03,17.9,20,Y
IDCJAC0007,069134,2003,04,15.1,28,Y
IDCJAC0007,069134,2003,05,14.9,17,Y
IDCJAC0007,069134,2003,06,11.9,03,Y
IDCJAC0007,069134,2003,07,9.5,23,Y
IDCJAC0007,069134,2003,08,8.8,13,Y
IDCJAC0007,069134,2003,09,17.9,24,Y
IDCJAC0007,069134,2003,10,12.8,22,Y
IDCJAC0007,069134,2003,11,17.0,21,Y
IDCJAC0007,069134,2003,12,17.6,31,Y
IDCJAC0007,069134,2004,01,19.2,17,Y
IDCJAC0007,069134,2004,02,20.5,16,Y
IDCJAC0007,069134,2004,03,16.5,21,Y
IDCJAC0007,069134,2004,04,14.7,17,Y
IDCJAC0007,069134,2004,05,13.1,09,Y
IDCJAC0007,069134,2004,06,11.7,15,Y
IDCJAC0007,069134,2004,07,8.4,11,Y
IDCJAC0007,069134,2004,08,11.0,28,Y
IDCJAC0007,069134,2004,09,13.2,23,Y
IDCJAC0007,069134,2004,10,16.0,13,Y
IDCJAC0007,069134,2004,11,16.0,19,Y
IDCJAC0007,069134,2004,12,18.2,09,Y
IDCJAC0007,069134,2005,01,18.0,30,Y
IDCJAC0007,069134,2005,02,19.9,19,Y
IDCJAC0007,069134,2005,03,18.6,16,Y
IDCJAC0007,069134,2005,04,18.5,11,Y
IDCJAC0007,069134,2005,05,14.9,07,Y
IDCJAC0007,069134,2005,06,12.2,30,Y
IDCJAC0007,069134,2005,07,8.9,09,Y
IDCJAC0007,069134,2005,08,17.2,31,Y
IDCJAC0007,069134,2005,09,15.0,10,Y
IDCJAC0007,069134,2005,10,17.3,31,Y
IDCJAC0007,069134,2005,11,19.0,01,Y
IDCJAC0007,069134,2005,12,18.6,24,Y
IDCJAC0007,069134,2006,01,21.5,28,Y
IDCJAC0007,069134,2006,02,20.0,23,Y
IDCJAC0007,069134,2006,03,20.0,10,Y
IDCJAC0007,069134,2006,04,13.8,13,Y
IDCJAC0007,069134,2006,05,11.2,01,Y
IDCJAC0007,069134,2006,06,10.6,06,Y
IDCJAC0007,069134,2006,07,11.2,18,Y
IDCJAC0007,069134,2006,08,11.6,25,Y
IDCJAC0007,069134,2006,09,16.2,20,Y
IDCJAC0007,069134,2006,10,14.8,13,Y
IDCJAC0007,069134,2006,11,16.0,26,Y
IDCJAC0007,069134,2006,12,20.2,23,Y
IDCJAC0007,069134,2007,01,20.0,16,Y
IDCJAC0007,069134,2007,02,20.0,05,Y
IDCJAC0007,069134,2007,03,21.5,04,Y
IDCJAC0007,069134,2007,04,14.8,04,Y
IDCJAC0007,069134,2007,05,16.0,04,Y
IDCJAC0007,069134,2007,06,11.8,29,Y
IDCJAC0007,069134,2007,07,8.4,09,Y
IDCJAC0007,069134,2007,08,15.2,11,Y
IDCJAC0007,069134,2007,09,11.7,27,Y
IDCJAC0007,069134,2007,10,17.0,16,Y
IDCJAC0007,069134,2007,11,17.3,30,Y
IDCJAC0007,069134,2007,12,21.5,22,Y
IDCJAC0007,069134,2008,01,20.5,28,Y
IDCJAC0007,069134,2008,02,20.3,04,Y
IDCJAC0007,069134,2008,03,18.1,07,Y
IDCJAC0007,069134,2008,04,13.4,19,Y
IDCJAC0007,069134,2008,05,10.2,11,Y
IDCJAC0007,069134,2008,06,12.8,04,Y
IDCJAC0007,069134,2008,07,7.9,01,Y
IDCJAC0007,069134,2008,08,7.9,31,Y
IDCJAC0007,069134,2008,09,11.9,14,Y
IDCJAC0007,069134,2008,10,19.0,27,Y
IDCJAC0007,069134,2008,11,15.8,28,Y
IDCJAC0007,069134,2008,12,16.5,05,Y
IDCJAC0007,069134,2009,01,20.5,24,Y
IDCJAC0007,069134,2009,02,21.4,07,Y
IDCJAC0007,069134,2009,03,17.8,27,Y
IDCJAC0007,069134,2009,04,19.0,02,Y
IDCJAC0007,069134,2009,05,14.2,22,Y
IDCJAC0007,069134,2009,06,11.8,05,Y
IDCJAC0007,069134,2009,07,10.2,02,Y
IDCJAC0007,069134,2009,08,11.5,17,Y
IDCJAC0007,069134,2009,09,18.0,13,Y
IDCJAC0007,069134,2009,10,15.5,29,Y
IDCJAC0007,069134,2009,11,18.2,26,Y
IDCJAC0007,069134,2009,12,18.6,23,Y
IDCJAC0007,069134,2010,01,21.6,01,Y
IDCJAC0007,069134,2010,02,22.0,05,Y
IDCJAC0007,069134,2010,03,22.0,07,Y
IDCJAC0007,069134,2010,04,17.9,08,Y
IDCJAC0007,069134,2010,05,12.0,26,Y
IDCJAC0007,069134,2010,06,11.4,04,Y
IDCJAC0007,069134,2010,07,10.9,31,Y
IDCJAC0007,069134,2010,08,10.1,15,Y
IDCJAC0007,069134,2010,09,12.7,14,Y
IDCJAC0007,069134,2010,10,18.2,31,Y
IDCJAC0007,069134,2010,11,19.0,14,Y
IDCJAC0007,069134,2010,12,19.9,31,Y
IDCJAC0007,069134,2011,01,22.2,13,Y
IDCJAC0007,069134,2011,02,22.3,03,Y
IDCJAC0007,069134,2011,03,19.7,14,Y
IDCJAC0007,069134,2011,04,15.2,26,Y
IDCJAC0007,069134,2011,05,11.8,01,Y
IDCJAC0007,069134,2011,06,10.7,12,Y
IDCJAC0007,069134,2011,07,10.7,21,Y
IDCJAC0007,069134,2011,08,11.0,28,Y
IDCJAC0007,069134,2011,09,13.5,20,Y
IDCJAC0007,069134,2011,10,14.9,23,Y
IDCJAC0007,069134,2011,11,19.9,10,Y
IDCJAC0007,069134,2011,12,17.4,20,Y
IDCJAC0007,069134,2012,01,21.0,30,Y
IDCJAC0007,069134,2012,02,20.3,28,Y
IDCJAC0007,069134,2012,03,16.8,12,Y
IDCJAC0007,069134,2012,04,18.2,19,Y
IDCJAC0007,069134,2012,05,13.1,25,Y
IDCJAC0007,069134,2012,06,10.6,03,Y
IDCJAC0007,069134,2012,07,7.6,11,Y
IDCJAC0007,069134,2012,08,10.1,12,Y
IDCJAC0007,069134,2012,09,15.9,06,Y
IDCJAC0007,069134,2012,10,15.2,16,Y
IDCJAC0007,069134,2012,11,18.2,30,Y
IDCJAC0007,069134,2012,12,21.8,01,Y
IDCJAC0007,069134,2013,01,20.6,26,Y
IDCJAC0007,069134,2013,02,21.0,25,Y
IDCJAC0007,069134,2013,03,18.0,22,Y
IDCJAC0007,069134,2013,04,15.8,01,Y
IDCJAC0007,069134,2013,05,12.0,01,Y
IDCJAC0007,069134,2013,06,11.4,26,Y
IDCJAC0007,069134,2013,07,11.1,16,Y
IDCJAC0007,069134,2013,08,8.9,17,Y
IDCJAC0007,069134,2013,09,13.0,08,Y
IDCJAC0007,069134,2013,10,18.7,23,Y
IDCJAC0007,069134,2013,11,17.0,09,Y
IDCJAC0007,069134,2013,12,20.3,10,Y
IDCJAC0007,069134,2014,01,19.0,03,Y
IDCJAC0007,069134,2014,02,20.3,16,Y
IDCJAC0007,069134,2014,03,19.2,27,Y
IDCJAC0007,069134,2014,04,16.5,30,Y
IDCJAC0007,069134,2014,05,12.4,23,Y
IDCJAC0007,069134,2014,06,10.2,29,Y
IDCJAC0007,069134,2014,07,10.1,31,Y
IDCJAC0007,069134,2014,08,11.4,26,Y
IDCJAC0007,069134,2014,09,12.4,10,Y
IDCJAC0007,069134,2014,10,16.6,26,Y
IDCJAC0007,069134,2014,11,18.1,15,Y
IDCJAC0007,069134,2014,12,19.4,04,Y
IDCJAC0007,069134,2015,01,20.4,09,Y
IDCJAC0007,069134,2015,02,19.5,24,Y
IDCJAC0007,069134,2015,03,18.0,12,Y
IDCJAC0007,069134,2015,04,16.5,17,Y
IDCJAC0007,069134,2015,05,13.0,02,Y
IDCJAC0007,069134,2015,06,7.0,25,Y
IDCJAC0007,069134,2015,07,9.0,25,Y
IDCJAC0007,069134,2015,08,12.5,27,Y
IDCJAC0007,069134,2015,09,12.4,19,Y
IDCJAC0007,069134,2015,10,17.0,19,Y
IDCJAC0007,069134,2015,11,17.9,02,Y
IDCJAC0007,069134,2015,12,19.8,11,Y
IDCJAC0007,069134,2016,01,21.5,22,Y
IDCJAC0007,069134,2016,02,20.4,15,Y
IDCJAC0007,069134,2016,03,18.1,14,Y
IDCJAC0007,069134,2016,04,15.5,18,Y
IDCJAC0007,069134,2016,05,11.2,21,Y
IDCJAC0007,069134,2016,06,14.5,09,Y
IDCJAC0007,069134,2016,07,13.8,20,Y
IDCJAC0007,069134,2016,08,9.0,23,Y
IDCJAC0007,069134,2016,09,13.0,14,Y
IDCJAC0007,069134,2016,10,17.2,17,Y
IDCJAC0007,069134,2016,11,16.6,19,Y
IDCJAC0007,069134,2016,12,23.1,30,Y
IDCJAC0007,069134,2017,01,21.0,18,Y
IDCJAC0007,069134,2017,02,22.2,10,Y
IDCJAC0007,069134,2017,03,21.9,21,Y
IDCJAC0007,069134,2017,04,12.5,25,Y
IDCJAC0007,069134,2017,05,15.0,20,Y
IDCJAC0007,069134,2017,06,8.8,08,Y
IDCJAC0007,069134,2017,07,12.0,31,Y
IDCJAC0007,069134,2017,08,13.0,17,Y
IDCJAC0007,069134,2017,09,19.2,24,Y
IDCJAC0007,069134,2017,10,14.0,29,Y
IDCJAC0007,069134,2017,11,16.9,29,Y
IDCJAC0007,069134,2017,12,21.5,20,Y
IDCJAC0007,069134,2018,01,23.1,13,Y
IDCJAC0007,069134,2018,02,20.6,09,Y
IDCJAC0007,069134,2018,03,18.5,06,Y
IDCJAC0007,069134,2018,04,17.3,07,Y
IDCJAC0007,069134,2018,05,14.6,04,Y
IDCJAC0007,069134,2018,06,12.2,03,Y
IDCJAC0007,069134,2018,08,10.9,07,Y
IDCJAC0007,069134,2018,09,12.1,11,Y
