Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0007,066037,1939,,,,,,,20.4,06,14.4,17,12.5,26,8.8,05,14.9,02,15.0,19,17.5,22,19.8,27,20.3,21,
IDCJAC0007,066037,1940,21.0,25,22.2,17,22.0,18,19.3,07,12.6,06,14.4,16,13.3,29,15.4,26,15.7,19,17.3,16,19.9,11,22.2,19,22.2
IDCJAC0007,066037,1941,20.6,25,21.1,23,20.6,04,17.8,14,13.9,03,12.2,01,14.9,04,13.8,05,16.5,28,15.2,06,19.2,27,20.9,28,21.1
IDCJAC0007,066037,1942,23.4,05,21.7,10,20.7,05,17.6,02,19.1,03,13.1,20,13.3,03,20.2,21,17.2,22,16.7,30,17.6,10,20.8,28,23.4
IDCJAC0007,066037,1943,21.1,02,23.8,18,21.3,13,18.1,01,13.8,21,10.5,06,10.5,31,9.9,25,13.1,25,15.6,06,18.0,04,19.4,26,23.8
IDCJAC0007,066037,1944,22.8,03,20.7,08,20.7,05,17.9,08,15.8,25,11.4,09,11.2,02,12.8,23,13.9,21,16.9,14,18.9,14,19.9,11,22.8
IDCJAC0007,066037,1945,20.0,25,20.4,10,19.8,03,16.4,19,15.0,07,15.2,14,11.0,12,13.8,21,13.9,12,16.2,26,18.7,18,20.1,24,20.4
IDCJAC0007,066037,1946,22.2,22,23.3,03,18.9,06,19.6,04,14.4,07,11.5,29,13.3,23,19.3,12,21.2,12,17.2,14,17.9,26,22.6,28,23.3
IDCJAC0007,066037,1947,22.7,24,21.7,08,20.9,30,16.0,02,16.2,18,14.2,17,11.5,05,12.2,20,14.9,28,19.0,20,17.1,22,20.8,31,22.7
IDCJAC0007,066037,1948,20.5,26,22.1,20,20.1,09,17.2,07,19.0,03,13.3,09,10.6,27,12.2,10,13.8,06,19.6,27,19.3,07,19.9,27,22.1
IDCJAC0007,066037,1949,19.4,25,22.9,06,22.1,10,19.7,08,17.2,21,14.6,18,10.7,26,13.1,11,15.3,22,20.9,22,18.9,21,20.8,31,22.9
IDCJAC0007,066037,1950,20.4,18,20.9,20,20.4,05,17.8,03,15.4,03,14.6,19,13.8,19,13.3,01,17.2,25,17.7,12,18.5,29,21.6,07,21.6
IDCJAC0007,066037,1951,21.2,11,23.9,17,22.8,02,15.3,02,15.5,24,16.8,09,12.1,16,11.8,22,15.7,22,16.2,23,18.2,26,20.2,06,23.9
IDCJAC0007,066037,1952,23.5,05,22.0,10,19.9,06,18.9,14,14.6,13,15.7,05,13.9,27,13.7,06,18.2,03,19.2,10,18.4,26,21.1,26,23.5
IDCJAC0007,066037,1953,21.5,05,21.4,03,20.7,06,19.1,09,15.6,02,11.1,04,11.2,04,10.6,29,15.1,30,16.8,29,19.3,21,21.1,21,21.5
IDCJAC0007,066037,1954,22.3,23,22.4,08,20.3,02,17.8,05,14.7,26,14.4,04,14.9,13,14.9,22,12.4,25,16.4,26,19.7,01,21.1,29,22.4
IDCJAC0007,066037,1955,21.8,26,22.5,13,21.7,03,19.9,10,16.8,01,13.3,14,10.1,28,13.2,24,14.3,23,18.8,21,18.5,24,19.2,13,22.5
IDCJAC0007,066037,1956,22.7,17,22.8,14,23.4,04,20.6,01,16.9,01,12.9,24,12.4,30,11.8,10,12.8,20,17.1,15,19.7,25,20.7,13,23.4
IDCJAC0007,066037,1957,19.8,22,21.1,10,20.6,04,18.4,01,14.4,13,14.6,29,11.3,31,12.9,22,13.9,25,16.6,28,18.3,17,22.1,25,22.1
IDCJAC0007,066037,1958,22.7,27,22.2,28,21.7,01,20.3,02,18.0,15,14.7,09,11.1,01,13.1,14,14.8,25,18.8,12,19.8,28,21.2,25,22.7
IDCJAC0007,066037,1959,22.6,15,22.1,04,22.1,08,22.2,01,13.2,20,14.8,29,12.2,21,11.1,27,15.0,15,18.4,29,20.0,29,19.4,26,22.6
IDCJAC0007,066037,1960,21.8,31,20.7,14,19.7,28,18.4,04,14.4,01,13.1,04,14.2,31,10.8,20,12.3,22,16.9,29,18.2,21,20.4,27,21.8
IDCJAC0007,066037,1961,21.1,30,21.6,24,19.6,26,17.1,02,11.8,27,14.6,05,10.6,30,12.8,11,11.8,08,17.2,21,19.1,01,20.3,29,21.6
IDCJAC0007,066037,1962,21.1,17,21.5,05,19.4,06,16.8,08,13.5,12,10.0,20,12.8,24,14.4,28,13.7,18,16.8,20,17.8,16,20.8,30,21.5
IDCJAC0007,066037,1963,21.6,02,23.8,28,20.6,24,17.8,27,17.3,08,13.8,13,11.3,28,10.6,25,13.2,27,18.2,23,18.3,22,21.4,29,23.8
IDCJAC0007,066037,1964,21.7,09,22.0,03,20.7,20,19.4,20,16.6,03,12.7,09,11.3,12,13.8,05,15.7,11,16.6,22,19.3,26,20.3,25,22.0
IDCJAC0007,066037,1965,19.9,18,21.8,26,22.9,09,18.4,06,17.6,12,11.2,28,15.1,21,13.2,16,19.3,27,18.3,31,18.4,24,22.1,31,22.9
IDCJAC0007,066037,1966,22.0,30,22.8,16,21.3,16,16.1,14,11.8,05,12.6,15,8.9,02,14.0,19,17.3,30,18.5,31,20.3,30,21.1,30,22.8
IDCJAC0007,066037,1967,21.8,15,22.4,24,19.1,19,18.3,03,16.1,01,15.2,13,12.3,28,13.2,23,14.9,27,17.3,29,20.0,22,22.6,31,22.6
IDCJAC0007,066037,1968,23.3,31,22.8,01,22.3,01,20.4,30,17.2,03,10.0,16,8.9,19,15.4,09,15.0,30,19.2,22,18.2,19,19.7,20,23.3
IDCJAC0007,066037,1969,23.2,13,21.7,06,20.9,26,19.0,12,15.6,13,13.4,21,11.5,21,15.2,31,16.7,03,17.6,26,18.7,05,20.8,11,23.2
IDCJAC0007,066037,1970,20.9,11,21.9,06,19.8,08,18.3,23,13.4,03,10.4,01,7.8,02,12.2,27,14.4,09,22.7,05,20.1,11,22.1,21,22.7
IDCJAC0007,066037,1971,23.1,28,23.7,08,20.0,16,18.9,01,14.2,22,11.3,06,10.8,18,12.0,24,16.1,26,19.4,01,18.7,20,23.2,31,23.7
IDCJAC0007,066037,1972,20.9,04,21.3,14,20.6,03,19.1,01,13.9,11,12.2,24,10.8,31,11.9,26,18.5,07,18.2,20,20.0,10,24.9,23,24.9
IDCJAC0007,066037,1973,22.8,23,24.5,04,22.2,09,18.3,28,18.4,01,15.9,25,14.2,01,14.7,08,15.4,13,19.2,20,20.1,25,21.6,30,24.5
IDCJAC0007,066037,1974,21.8,15,21.0,18,22.4,08,19.4,01,15.6,17,15.3,04,13.3,18,13.2,27,15.7,13,16.3,28,17.7,01,20.5,28,22.4
IDCJAC0007,066037,1975,22.4,25,23.7,12,21.0,18,19.5,06,16.4,14,12.1,24,16.6,31,14.4,04,16.9,23,18.3,31,20.1,23,22.0,13,23.7
