Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0007,015590,1941,,,,,,,,,,,,,,,,,,,,,24.9,18,30.0,19,
IDCJAC0007,015590,1942,26.7,03,27.8,01,23.9,10,21.1,30,20.3,02,16.1,09,15.1,01,18.2,12,25.8,20,24.3,08,22.1,20,27.8,18,27.8
IDCJAC0007,015590,1943,27.2,10,30.0,06,26.9,03,24.9,11,12.8,05,7.6,30,17.5,03,12.8,09,21.4,21,21.6,11,20.4,01,22.8,12,30.0
IDCJAC0007,015590,1944,26.9,22,25.1,27,22.2,04,20.6,01,14.0,28,11.2,08,9.6,29,19.4,29,20.0,26,26.1,15,26.7,19,29.4,08,29.4
IDCJAC0007,015590,1945,26.7,23,26.7,05,26.3,07,16.9,20,18.9,03,21.0,20,13.2,28,17.1,06,23.4,15,23.1,22,25.8,27,28.3,13,28.3
IDCJAC0007,015590,1946,27.7,04,27.7,07,22.8,09,15.1,29,20.2,29,12.8,18,12.6,22,14.3,11,24.1,17,26.9,13,28.2,29,26.7,13,28.2
IDCJAC0007,015590,1947,32.4,28,26.4,20,25.4,02,18.9,09,13.3,24,14.4,26,14.5,25,16.8,22,20.2,30,21.4,08,23.0,20,28.4,16,32.4
IDCJAC0007,015590,1948,23.3,31,28.3,24,21.9,13,21.7,10,14.2,04,10.8,18,12.0,26,13.6,18,15.1,30,25.1,27,31.1,15,28.1,02,31.1
IDCJAC0007,015590,1949,25.2,13,27.8,18,22.3,03,18.9,18,18.9,18,8.6,02,9.1,28,15.0,10,18.9,02,27.4,21,26.9,11,30.7,31,30.7
IDCJAC0007,015590,1950,28.2,01,27.3,01,22.9,05,14.8,01,15.7,12,15.8,02,13.2,01,10.0,31,19.5,13,21.3,11,27.8,02,25.9,07,28.2
