Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0007,054038,2001,,,,,,,,,,,,,11.0,26,12.0,26,15.0,25,17.9,11,22.0,24,24.0,21,
IDCJAC0007,054038,2002,26.0,07,25.0,18,25.0,20,17.0,17,12.0,03,15.0,08,8.0,31,15.0,30,19.0,28,21.0,31,25.0,13,25.0,04,26.0
IDCJAC0007,054038,2003,29.0,31,25.0,16,21.0,05,18.0,14,13.0,20,13.3,29,10.8,09,15.3,23,22.0,24,20.1,29,22.7,21,28.7,22,29.0
IDCJAC0007,054038,2004,30.9,07,28.9,15,24.3,09,17.6,04,16.2,25,14.1,03,14.3,25,15.2,30,21.7,29,21.1,27,24.4,30,23.2,19,30.9
IDCJAC0007,054038,2005,24.8,23,28.2,02,24.2,05,17.9,12,15.4,11,15.8,12,12.8,09,15.5,31,17.0,29,23.5,30,22.8,09,28.0,24,28.2
IDCJAC0007,054038,2006,26.1,11,28.3,04,21.0,16,18.2,12,10.7,16,11.2,24,11.2,15,12.9,18,19.2,24,19.1,18,25.8,28,24.3,24,28.3
IDCJAC0007,054038,2007,26.6,12,26.1,07,24.0,04,17.9,04,17.1,10,10.1,26,13.3,04,13.3,17,16.8,27,20.9,24,21.1,02,24.2,07,26.6
IDCJAC0007,054038,2008,23.8,16,22.8,23,19.8,25,20.1,03,13.9,17,14.3,13,10.9,08,15.3,31,18.1,22,23.3,31,22.3,15,22.7,10,23.8
IDCJAC0007,054038,2009,25.1,21,25.6,10,22.2,04,18.7,02,14.2,22,12.2,21,16.0,22,18.2,24,17.7,17,20.4,23,29.5,21,24.9,25,29.5
IDCJAC0007,054038,2010,26.2,25,25.2,14,23.1,28,19.4,25,15.1,25,11.8,03,14.0,31,14.2,19,16.8,04,20.3,31,22.0,15,20.8,26,26.2
IDCJAC0007,054038,2011,26.0,27,26.9,03,25.0,01,17.1,02,14.6,23,10.6,13,9.9,04,12.3,07,17.8,20,20.0,25,24.0,16,19.0,19,26.9
IDCJAC0007,054038,2012,22.3,09,21.2,20,21.6,02,17.3,23,15.1,03,12.5,03,14.1,13,18.2,23,16.6,29,20.8,20,26.0,30,27.9,02,27.9
IDCJAC0007,054038,2013,30.3,12,22.9,01,20.3,01,14.6,04,14.2,14,15.7,07,14.5,05,16.0,30,19.9,26,23.1,23,24.4,22,26.0,22,30.3
IDCJAC0007,054038,2014,26.7,02,26.0,16,23.3,16,20.0,05,14.4,28,13.9,02,12.9,26,10.8,16,15.7,10,22.5,25,27.6,15,25.0,03,27.6
IDCJAC0007,054038,2015,25.9,11,21.9,13,25.3,04,17.9,18,16.4,20,13.8,17,10.8,23,14.6,24,13.8,16,19.5,31,26.5,26,23.7,21,26.5
IDCJAC0007,054038,2016,26.2,14,22.6,04,24.7,11,21.7,07,21.0,09,14.9,18,15.3,21,14.0,31,15.1,14,19.0,30,20.4,23,27.2,05,27.2
IDCJAC0007,054038,2017,30.4,14,28.6,12,23.1,22,18.5,25,16.1,20,11.5,29,11.6,31,17.2,16,24.7,24,19.5,06,21.6,16,28.2,20,30.4
IDCJAC0007,054038,2018,30.2,13,26.0,11,23.8,19,19.9,02,17.9,04,11.7,09,13.8,29,11.0,25,17.4,19,,,,,,,
