Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,075041,1977,02,25.7,15,Y
IDCJAC0007,075041,1977,03,20.6,15,Y
IDCJAC0007,075041,1977,04,15.6,06,Y
IDCJAC0007,075041,1977,05,11.6,17,Y
IDCJAC0007,075041,1977,06,8.4,03,Y
IDCJAC0007,075041,1977,07,5.4,27,Y
IDCJAC0007,075041,1977,08,11.2,12,Y
IDCJAC0007,075041,1977,09,13.4,29,Y
IDCJAC0007,075041,1977,10,22.1,13,Y
IDCJAC0007,075041,1977,11,21.0,28,Y
IDCJAC0007,075041,1977,12,20.0,31,Y
IDCJAC0007,075041,1978,01,22.7,22,Y
IDCJAC0007,075041,1978,02,23.7,20,Y
IDCJAC0007,075041,1978,03,20.7,08,Y
IDCJAC0007,075041,1978,04,14.8,08,Y
IDCJAC0007,075041,1978,05,15.7,09,Y
IDCJAC0007,075041,1978,06,8.8,06,Y
IDCJAC0007,075041,1978,07,9.2,03,Y
IDCJAC0007,075041,1978,08,9.3,31,Y
IDCJAC0007,075041,1978,09,12.0,22,Y
IDCJAC0007,075041,1978,10,20.7,26,Y
IDCJAC0007,075041,1978,11,14.0,04,Y
IDCJAC0007,075041,1978,12,19.3,23,Y
IDCJAC0007,075041,1979,01,29.8,09,Y
IDCJAC0007,075041,1979,02,23.3,10,Y
IDCJAC0007,075041,1979,03,22.4,21,Y
IDCJAC0007,075041,1979,04,12.8,03,Y
IDCJAC0007,075041,1979,05,12.9,03,Y
IDCJAC0007,075041,1979,06,12.1,27,Y
IDCJAC0007,075041,1979,08,7.6,30,Y
IDCJAC0007,075041,1979,09,10.7,13,Y
IDCJAC0007,075041,1979,10,15.3,23,Y
IDCJAC0007,075041,1979,11,10.4,01,Y
IDCJAC0007,075041,1979,12,20.7,05,Y
IDCJAC0007,075041,1980,01,20.9,03,Y
IDCJAC0007,075041,1980,02,22.6,13,Y
IDCJAC0007,075041,1980,03,21.5,02,Y
IDCJAC0007,075041,1980,04,16.7,20,Y
IDCJAC0007,075041,1980,05,12.2,28,Y
IDCJAC0007,075041,1980,06,8.0,04,Y
IDCJAC0007,075041,1980,07,6.0,04,Y
IDCJAC0007,075041,1980,08,13.0,20,Y
IDCJAC0007,075041,1980,09,12.5,25,Y
IDCJAC0007,075041,1980,10,20.0,27,Y
IDCJAC0007,075041,1980,11,18.5,14,Y
IDCJAC0007,075041,1980,12,24.2,28,Y
IDCJAC0007,075041,1981,01,26.2,10,Y
IDCJAC0007,075041,1981,02,26.8,17,Y
IDCJAC0007,075041,1981,03,18.4,09,Y
IDCJAC0007,075041,1981,04,18.1,05,Y
IDCJAC0007,075041,1981,05,13.3,23,Y
IDCJAC0007,075041,1981,06,10.6,10,Y
IDCJAC0007,075041,1981,07,12.3,21,Y
IDCJAC0007,075041,1981,08,9.6,04,Y
IDCJAC0007,075041,1981,09,16.0,21,Y
IDCJAC0007,075041,1981,10,20.1,27,Y
IDCJAC0007,075041,1981,11,23.7,28,Y
IDCJAC0007,075041,1981,12,20.3,31,Y
IDCJAC0007,075041,1982,01,25.7,12,Y
IDCJAC0007,075041,1982,02,24.2,15,Y
IDCJAC0007,075041,1982,03,21.4,16,Y
IDCJAC0007,075041,1982,04,16.0,16,Y
IDCJAC0007,075041,1982,05,16.0,28,Y
IDCJAC0007,075041,1982,06,8.4,11,Y
IDCJAC0007,075041,1982,07,5.2,26,Y
IDCJAC0007,075041,1982,08,15.1,11,Y
IDCJAC0007,075041,1982,09,14.8,17,Y
IDCJAC0007,075041,1982,10,22.7,27,Y
IDCJAC0007,075041,1982,11,20.5,30,Y
IDCJAC0007,075041,1982,12,23.4,24,Y
IDCJAC0007,075041,1983,01,22.4,26,Y
IDCJAC0007,075041,1983,02,26.8,10,Y
IDCJAC0007,075041,1983,03,26.2,04,Y
IDCJAC0007,075041,1983,04,15.8,11,Y
IDCJAC0007,075041,1983,05,13.7,25,Y
IDCJAC0007,075041,1983,06,9.1,20,Y
IDCJAC0007,075041,1983,07,10.1,27,Y
IDCJAC0007,075041,1983,08,9.0,24,Y
IDCJAC0007,075041,1983,09,14.5,28,Y
IDCJAC0007,075041,1983,10,17.1,28,Y
IDCJAC0007,075041,1983,11,21.1,08,Y
IDCJAC0007,075041,1983,12,24.1,21,Y
IDCJAC0007,075041,1984,01,25.0,25,Y
IDCJAC0007,075041,1984,02,22.6,16,Y
IDCJAC0007,075041,1984,03,17.6,13,Y
IDCJAC0007,075041,1984,04,14.0,16,Y
IDCJAC0007,075041,1984,05,10.4,01,Y
IDCJAC0007,075041,1984,06,4.6,06,Y
IDCJAC0007,075041,1984,07,8.8,16,Y
IDCJAC0007,075041,1984,08,7.6,17,Y
IDCJAC0007,075041,1984,09,11.1,17,Y
IDCJAC0007,075041,1984,10,15.1,27,Y
IDCJAC0007,075041,1984,11,22.7,27,Y
IDCJAC0007,075041,1984,12,19.8,18,Y
IDCJAC0007,075041,1985,01,25.0,15,Y
IDCJAC0007,075041,1985,02,23.2,04,Y
IDCJAC0007,075041,1985,03,23.0,12,Y
IDCJAC0007,075041,1985,04,16.0,01,Y
IDCJAC0007,075041,1985,05,14.5,30,Y
IDCJAC0007,075041,1985,06,7.4,10,Y
IDCJAC0007,075041,1985,07,8.7,15,Y
IDCJAC0007,075041,1985,08,12.4,22,Y
IDCJAC0007,075041,1985,09,13.7,24,Y
IDCJAC0007,075041,1985,10,15.0,16,Y
IDCJAC0007,075041,1985,11,20.1,14,Y
IDCJAC0007,075041,1985,12,20.7,06,Y
IDCJAC0007,075041,1986,01,26.4,30,Y
IDCJAC0007,075041,1986,02,22.3,16,Y
IDCJAC0007,075041,1986,03,27.3,07,Y
IDCJAC0007,075041,1986,04,18.8,15,Y
IDCJAC0007,075041,1986,05,15.0,17,Y
IDCJAC0007,075041,1986,06,9.4,10,Y
IDCJAC0007,075041,1986,07,11.1,23,Y
IDCJAC0007,075041,1986,08,13.0,29,Y
IDCJAC0007,075041,1986,09,13.1,30,Y
IDCJAC0007,075041,1986,10,16.2,30,Y
IDCJAC0007,075041,1986,11,20.8,06,Y
IDCJAC0007,075041,1986,12,19.8,05,Y
IDCJAC0007,075041,1987,01,18.3,18,Y
IDCJAC0007,075041,1987,02,29.0,28,Y
IDCJAC0007,075041,1987,03,17.0,27,Y
IDCJAC0007,075041,1987,04,17.8,28,Y
IDCJAC0007,075041,1987,05,18.0,13,Y
IDCJAC0007,075041,1987,06,12.0,10,Y
IDCJAC0007,075041,1987,07,10.3,17,Y
IDCJAC0007,075041,1987,08,10.1,13,Y
IDCJAC0007,075041,1987,09,12.6,29,Y
IDCJAC0007,075041,1987,10,15.8,16,Y
IDCJAC0007,075041,1987,11,24.3,02,Y
IDCJAC0007,075041,1987,12,24.9,15,Y
IDCJAC0007,075041,1988,01,22.9,29,Y
IDCJAC0007,075041,1988,02,21.7,27,Y
IDCJAC0007,075041,1988,03,23.8,03,Y
IDCJAC0007,075041,1988,04,17.3,04,Y
IDCJAC0007,075041,1988,05,17.1,06,Y
IDCJAC0007,075041,1988,06,10.6,15,Y
IDCJAC0007,075041,1988,07,12.6,06,Y
IDCJAC0007,075041,1988,08,9.1,18,Y
IDCJAC0007,075041,1988,09,12.0,23,Y
IDCJAC0007,075041,1988,10,16.5,21,Y
IDCJAC0007,075041,1988,11,19.6,03,Y
IDCJAC0007,075041,1988,12,22.8,04,Y
IDCJAC0007,075041,1989,01,21.8,09,Y
IDCJAC0007,075041,1989,02,22.3,18,Y
IDCJAC0007,075041,1989,03,21.7,08,Y
IDCJAC0007,075041,1989,04,15.8,06,Y
IDCJAC0007,075041,1989,05,14.0,01,Y
IDCJAC0007,075041,1989,06,12.4,17,Y
IDCJAC0007,075041,1989,07,6.8,09,Y
IDCJAC0007,075041,1989,08,8.2,31,Y
IDCJAC0007,075041,1989,09,13.0,25,Y
IDCJAC0007,075041,1989,10,15.7,18,Y
IDCJAC0007,075041,1989,11,18.1,30,Y
IDCJAC0007,075041,1989,12,21.1,11,Y
IDCJAC0007,075041,1990,01,25.5,31,Y
IDCJAC0007,075041,1990,02,21.4,28,Y
IDCJAC0007,075041,1990,03,22.0,06,Y
IDCJAC0007,075041,1990,04,18.0,10,Y
IDCJAC0007,075041,1990,05,16.3,17,Y
IDCJAC0007,075041,1990,06,8.2,15,Y
IDCJAC0007,075041,1990,07,10.4,17,Y
IDCJAC0007,075041,1990,08,8.1,02,Y
IDCJAC0007,075041,1990,09,13.8,20,Y
IDCJAC0007,075041,1990,10,17.0,31,Y
IDCJAC0007,075041,1990,11,20.1,21,Y
IDCJAC0007,075041,1990,12,24.1,19,Y
IDCJAC0007,075041,1991,01,22.3,01,Y
IDCJAC0007,075041,1991,02,23.3,26,Y
IDCJAC0007,075041,1991,03,26.5,07,Y
IDCJAC0007,075041,1991,04,15.6,09,Y
IDCJAC0007,075041,1991,05,13.6,07,Y
IDCJAC0007,075041,1991,06,12.6,10,Y
IDCJAC0007,075041,1991,07,8.0,22,Y
IDCJAC0007,075041,1991,08,8.7,05,Y
IDCJAC0007,075041,1991,09,11.8,26,Y
IDCJAC0007,075041,1991,11,20.0,19,Y
IDCJAC0007,075041,1991,12,20.0,27,Y
IDCJAC0007,075041,1992,01,17.8,30,Y
IDCJAC0007,075041,1992,02,21.0,18,Y
IDCJAC0007,075041,1992,03,18.6,23,Y
IDCJAC0007,075041,1992,04,19.0,02,Y
IDCJAC0007,075041,1992,05,15.3,12,Y
IDCJAC0007,075041,1992,06,13.4,02,Y
IDCJAC0007,075041,1992,07,10.2,18,Y
IDCJAC0007,075041,1992,08,8.8,11,Y
IDCJAC0007,075041,1992,09,2.0,30,Y
IDCJAC0007,075041,1992,10,11.7,30,Y
IDCJAC0007,075041,1992,11,6.0,14,Y
IDCJAC0007,075041,1992,12,22.6,13,Y
IDCJAC0007,075041,1993,01,15.0,14,Y
IDCJAC0007,075041,1993,02,18.6,17,Y
IDCJAC0007,075041,1993,04,15.2,13,Y
IDCJAC0007,075041,1993,05,17.3,30,Y
IDCJAC0007,075041,1993,06,9.0,09,Y
IDCJAC0007,075041,1993,07,11.7,25,Y
IDCJAC0007,075041,1993,08,15.0,31,Y
IDCJAC0007,075041,1993,09,17.3,01,Y
IDCJAC0007,075041,1993,10,15.6,09,Y
IDCJAC0007,075041,1993,11,20.6,17,Y
IDCJAC0007,075041,1993,12,20.8,11,Y
IDCJAC0007,075041,1994,01,21.0,25,Y
IDCJAC0007,075041,1994,02,24.9,09,Y
IDCJAC0007,075041,1994,03,15.6,30,Y
IDCJAC0007,075041,1994,04,19.6,06,Y
IDCJAC0007,075041,1994,05,11.7,09,Y
IDCJAC0007,075041,1994,06,10.3,24,Y
IDCJAC0007,075041,1994,07,11.0,11,Y
IDCJAC0007,075041,1994,08,7.6,23,Y
IDCJAC0007,075041,1994,09,12.0,05,Y
IDCJAC0007,075041,1994,10,18.7,26,Y
IDCJAC0007,075041,1994,11,23.6,25,Y
IDCJAC0007,075041,1994,12,29.3,21,Y
IDCJAC0007,075041,1995,01,26.1,15,Y
IDCJAC0007,075041,1995,02,23.2,28,Y
IDCJAC0007,075041,1995,03,20.6,07,Y
IDCJAC0007,075041,1995,04,13.6,05,Y
IDCJAC0007,075041,1995,05,16.3,02,Y
IDCJAC0007,075041,1995,06,7.1,29,Y
IDCJAC0007,075041,1995,07,9.0,27,Y
IDCJAC0007,075041,1995,08,8.0,02,Y
IDCJAC0007,075041,1995,09,16.0,19,Y
IDCJAC0007,075041,1995,11,19.7,17,Y
IDCJAC0007,075041,1996,01,21.0,17,Y
IDCJAC0007,075041,1996,02,20.2,05,Y
IDCJAC0007,075041,1996,03,20.2,14,Y
IDCJAC0007,075041,1996,04,15.5,30,Y
IDCJAC0007,075041,1996,05,14.5,03,Y
IDCJAC0007,075041,1996,06,17.0,04,Y
IDCJAC0007,075041,1996,07,9.5,30,Y
IDCJAC0007,075041,1996,08,12.0,27,Y
IDCJAC0007,075041,1996,09,15.8,16,Y
IDCJAC0007,075041,1996,10,14.0,17,Y
IDCJAC0007,075041,1996,11,17.0,14,Y
IDCJAC0007,075041,1996,12,25.0,23,Y
IDCJAC0007,075041,1997,01,24.5,15,Y
IDCJAC0007,075041,1997,02,25.0,19,Y
IDCJAC0007,075041,1997,03,20.5,07,Y
IDCJAC0007,075041,1997,04,14.0,22,Y
IDCJAC0007,075041,1997,05,16.1,06,Y
IDCJAC0007,075041,1997,06,14.5,12,Y
IDCJAC0007,075041,1997,07,5.0,24,Y
IDCJAC0007,075041,1997,08,12.0,06,Y
IDCJAC0007,075041,1997,09,6.0,08,Y
IDCJAC0007,075041,2000,06,8.0,21,Y
IDCJAC0007,075041,2000,07,11.0,24,Y
IDCJAC0007,075041,2000,08,11.0,08,Y
IDCJAC0007,075041,2000,09,14.0,28,Y
IDCJAC0007,075041,2000,10,17.0,24,Y
IDCJAC0007,075041,2000,11,21.0,29,Y
IDCJAC0007,075041,2000,12,29.0,22,Y
IDCJAC0007,075041,2001,01,27.0,24,Y
IDCJAC0007,075041,2001,02,28.0,09,Y
IDCJAC0007,075041,2001,03,22.0,16,Y
IDCJAC0007,075041,2001,04,18.0,08,Y
IDCJAC0007,075041,2001,05,13.0,15,Y
IDCJAC0007,075041,2001,06,15.0,07,Y
IDCJAC0007,075041,2001,07,10.0,12,Y
IDCJAC0007,075041,2001,08,9.0,16,Y
IDCJAC0007,075041,2001,09,20.0,24,Y
IDCJAC0007,075041,2001,10,19.0,23,Y
IDCJAC0007,075041,2001,11,21.0,05,Y
IDCJAC0007,075041,2001,12,22.0,03,Y
IDCJAC0007,075041,2002,01,26.0,21,Y
IDCJAC0007,075041,2002,02,24.0,02,Y
IDCJAC0007,075041,2002,03,20.0,07,Y
IDCJAC0007,075041,2002,04,20.0,10,Y
IDCJAC0007,075041,2002,05,12.0,16,Y
IDCJAC0007,075041,2002,06,14.0,07,Y
IDCJAC0007,075041,2002,07,11.0,29,Y
IDCJAC0007,075041,2002,08,12.0,29,Y
IDCJAC0007,075041,2002,09,19.0,16,Y
IDCJAC0007,075041,2002,10,16.0,07,Y
IDCJAC0007,075041,2002,11,25.0,25,Y
IDCJAC0007,075041,2002,12,26.0,31,Y
IDCJAC0007,075041,2003,01,28.0,25,Y
IDCJAC0007,075041,2003,02,24.0,07,Y
IDCJAC0007,075041,2003,03,22.0,19,Y
IDCJAC0007,075041,2003,04,19.0,13,Y
IDCJAC0007,075041,2003,05,13.0,19,Y
IDCJAC0007,075041,2003,06,12.0,02,Y
IDCJAC0007,075041,2003,07,11.0,23,Y
IDCJAC0007,075041,2003,08,12.0,05,Y
IDCJAC0007,075041,2003,09,11.0,26,Y
IDCJAC0007,075041,2003,10,21.0,19,Y
IDCJAC0007,075041,2003,11,25.0,30,Y
IDCJAC0007,075041,2003,12,27.0,31,Y
IDCJAC0007,075041,2004,01,27.0,21,Y
IDCJAC0007,075041,2004,02,28.0,14,Y
IDCJAC0007,075041,2004,03,23.0,29,Y
IDCJAC0007,075041,2004,04,21.0,15,Y
IDCJAC0007,075041,2004,05,15.0,24,Y
IDCJAC0007,075041,2004,06,12.0,09,Y
IDCJAC0007,075041,2004,07,9.0,26,Y
IDCJAC0007,075041,2004,08,15.0,26,Y
IDCJAC0007,075041,2004,09,18.0,27,Y
IDCJAC0007,075041,2004,10,18.0,13,Y
IDCJAC0007,075041,2004,11,26.0,30,Y
IDCJAC0007,075041,2004,12,23.0,24,Y
IDCJAC0007,075041,2005,01,26.0,12,Y
IDCJAC0007,075041,2005,02,22.0,15,Y
IDCJAC0007,075041,2005,03,25.0,14,Y
IDCJAC0007,075041,2005,04,24.0,10,Y
IDCJAC0007,075041,2005,05,13.0,24,Y
IDCJAC0007,075041,2005,06,15.0,11,Y
IDCJAC0007,075041,2005,07,11.0,07,Y
IDCJAC0007,075041,2005,08,15.0,30,Y
IDCJAC0007,075041,2005,09,16.0,10,Y
IDCJAC0007,075041,2005,10,16.0,31,Y
IDCJAC0007,075041,2005,11,21.0,03,Y
IDCJAC0007,075041,2005,12,25.0,02,Y
IDCJAC0007,075041,2006,01,30.0,30,Y
IDCJAC0007,075041,2006,02,23.0,25,Y
IDCJAC0007,075041,2006,03,25.0,13,Y
IDCJAC0007,075041,2006,04,13.0,29,Y
IDCJAC0007,075041,2006,05,12.0,07,Y
IDCJAC0007,075041,2006,06,10.0,23,Y
IDCJAC0007,075041,2006,07,9.0,25,Y
IDCJAC0007,075041,2006,08,11.0,24,Y
IDCJAC0007,075041,2006,09,16.0,03,Y
IDCJAC0007,075041,2006,10,23.0,13,Y
IDCJAC0007,075041,2006,11,24.0,02,Y
IDCJAC0007,075041,2006,12,25.0,22,Y
IDCJAC0007,075041,2007,01,28.0,20,Y
IDCJAC0007,075041,2007,02,27.0,21,Y
IDCJAC0007,075041,2007,03,24.0,23,Y
IDCJAC0007,075041,2007,04,17.0,15,Y
IDCJAC0007,075041,2007,05,16.0,29,Y
IDCJAC0007,075041,2007,06,7.0,03,Y
IDCJAC0007,075041,2007,07,11.0,04,Y
IDCJAC0007,075041,2007,08,17.0,31,Y
IDCJAC0007,075041,2007,09,15.0,28,Y
IDCJAC0007,075041,2007,10,22.0,22,Y
IDCJAC0007,075041,2007,11,22.0,21,Y
IDCJAC0007,075041,2007,12,25.0,07,Y
IDCJAC0007,075041,2008,01,26.0,11,Y
IDCJAC0007,075041,2008,02,22.0,03,Y
IDCJAC0007,075041,2008,03,24.0,12,Y
IDCJAC0007,075041,2008,04,16.0,12,Y
IDCJAC0007,075041,2008,05,11.6,16,Y
IDCJAC0007,075041,2008,06,12.8,10,Y
IDCJAC0007,075041,2008,07,10.0,07,Y
IDCJAC0007,075041,2008,08,12.2,31,Y
IDCJAC0007,075041,2008,09,18.2,14,Y
IDCJAC0007,075041,2008,10,19.9,13,Y
IDCJAC0007,075041,2008,11,22.5,14,Y
IDCJAC0007,075041,2008,12,23.9,27,Y
IDCJAC0007,075041,2009,01,27.9,20,Y
IDCJAC0007,075041,2009,02,27.9,01,Y
IDCJAC0007,075041,2009,03,22.0,10,Y
IDCJAC0007,075041,2009,04,21.4,03,Y
IDCJAC0007,075041,2009,05,14.7,25,Y
IDCJAC0007,075041,2009,06,12.1,21,Y
IDCJAC0007,075041,2009,07,10.4,12,Y
IDCJAC0007,075041,2009,08,12.3,16,Y
IDCJAC0007,075041,2009,09,19.0,13,Y
IDCJAC0007,075041,2009,10,19.4,31,Y
IDCJAC0007,075041,2009,11,25.5,20,Y
IDCJAC0007,075041,2009,12,30.0,24,Y
IDCJAC0007,075041,2010,01,29.8,12,Y
IDCJAC0007,075041,2010,02,25.2,21,Y
IDCJAC0007,075041,2010,03,20.6,05,Y
IDCJAC0007,075041,2010,04,18.1,07,Y
IDCJAC0007,075041,2010,05,13.9,04,Y
IDCJAC0007,075041,2010,06,12.7,17,Y
IDCJAC0007,075041,2010,07,9.5,31,Y
IDCJAC0007,075041,2010,08,9.0,19,Y
IDCJAC0007,075041,2010,09,13.9,04,Y
IDCJAC0007,075041,2010,10,17.6,30,Y
IDCJAC0007,075041,2010,11,22.3,12,Y
IDCJAC0007,075041,2010,12,23.2,08,Y
IDCJAC0007,075041,2011,01,26.6,01,Y
IDCJAC0007,075041,2011,02,25.0,11,Y
IDCJAC0007,075041,2011,03,22.3,13,Y
IDCJAC0007,075041,2011,04,16.3,09,Y
IDCJAC0007,075041,2011,05,15.9,22,Y
IDCJAC0007,075041,2011,06,11.0,04,Y
IDCJAC0007,075041,2011,07,11.0,03,Y
IDCJAC0007,075041,2011,08,15.1,05,Y
IDCJAC0007,075041,2011,09,16.7,06,Y
IDCJAC0007,075041,2011,10,22.1,24,Y
IDCJAC0007,075041,2011,11,24.2,29,Y
IDCJAC0007,075041,2011,12,21.3,18,Y
IDCJAC0007,075041,2012,01,23.7,04,Y
IDCJAC0007,075041,2012,02,23.1,16,Y
IDCJAC0007,075041,2012,03,21.2,14,Y
IDCJAC0007,075041,2012,04,14.9,06,Y
IDCJAC0007,075041,2012,05,13.5,02,Y
IDCJAC0007,075041,2012,06,7.9,22,Y
IDCJAC0007,075041,2012,07,11.5,13,Y
IDCJAC0007,075041,2012,08,8.5,29,Y
IDCJAC0007,075041,2012,09,22.4,28,Y
IDCJAC0007,075041,2012,10,18.3,25,Y
IDCJAC0007,075041,2012,11,25.5,30,Y
IDCJAC0007,075041,2012,12,25.0,01,Y
IDCJAC0007,075041,2013,01,30.0,08,Y
IDCJAC0007,075041,2013,02,25.2,07,Y
IDCJAC0007,075041,2013,03,21.8,13,Y
IDCJAC0007,075041,2013,04,15.3,15,Y
IDCJAC0007,075041,2013,05,13.8,12,Y
IDCJAC0007,075041,2013,06,14.9,01,Y
IDCJAC0007,075041,2013,07,13.4,19,Y
IDCJAC0007,075041,2013,08,13.7,29,Y
IDCJAC0007,075041,2013,09,17.2,05,Y
IDCJAC0007,075041,2013,10,24.8,21,Y
IDCJAC0007,075041,2013,11,22.7,08,Y
IDCJAC0007,075041,2013,12,27.5,19,Y
IDCJAC0007,075041,2014,01,26.4,14,Y
IDCJAC0007,075041,2014,02,26.5,03,Y
IDCJAC0007,075041,2014,03,19.2,21,Y
IDCJAC0007,075041,2014,04,18.8,03,Y
IDCJAC0007,075041,2014,05,15.4,27,Y
IDCJAC0007,075041,2014,06,11.5,13,Y
IDCJAC0007,075041,2014,07,7.8,30,Y
IDCJAC0007,075041,2014,08,8.8,17,Y
IDCJAC0007,075041,2014,09,15.8,09,Y
IDCJAC0007,075041,2014,10,20.9,23,Y
IDCJAC0007,075041,2014,11,22.2,30,Y
IDCJAC0007,075041,2014,12,27.2,16,Y
IDCJAC0007,075041,2015,01,25.9,04,Y
IDCJAC0007,075041,2015,02,25.9,11,Y
IDCJAC0007,075041,2015,03,22.5,01,Y
IDCJAC0007,075041,2015,04,19.7,02,Y
IDCJAC0007,075041,2015,05,12.9,19,Y
IDCJAC0007,075041,2015,06,11.7,24,Y
IDCJAC0007,075041,2015,07,10.5,11,Y
IDCJAC0007,075041,2015,08,11.8,23,Y
IDCJAC0007,075041,2015,09,12.1,15,Y
IDCJAC0007,075041,2015,10,19.8,21,Y
IDCJAC0007,075041,2015,11,22.7,20,Y
IDCJAC0007,075041,2015,12,29.4,20,Y
IDCJAC0007,075041,2016,01,26.4,14,Y
IDCJAC0007,075041,2016,02,25.3,24,Y
IDCJAC0007,075041,2016,03,26.2,09,Y
IDCJAC0007,075041,2016,04,20.0,29,Y
IDCJAC0007,075041,2016,05,17.0,01,Y
IDCJAC0007,075041,2016,06,12.0,05,Y
IDCJAC0007,075041,2016,07,12.7,20,Y
IDCJAC0007,075041,2016,08,15.2,19,Y
IDCJAC0007,075041,2016,09,16.3,09,Y
IDCJAC0007,075041,2016,10,18.6,30,Y
IDCJAC0007,075041,2016,11,23.0,21,Y
IDCJAC0007,075041,2016,12,26.5,28,Y
IDCJAC0007,075041,2017,01,24.7,24,Y
IDCJAC0007,075041,2017,02,27.0,11,Y
IDCJAC0007,075041,2017,03,22.5,12,Y
IDCJAC0007,075041,2017,04,17.3,08,Y
IDCJAC0007,075041,2017,05,13.7,19,Y
IDCJAC0007,075041,2017,06,6.8,17,Y
IDCJAC0007,075041,2017,07,12.0,30,Y
IDCJAC0007,075041,2017,08,10.1,16,Y
IDCJAC0007,075041,2017,09,17.5,23,Y
IDCJAC0007,075041,2017,10,20.2,19,Y
IDCJAC0007,075041,2017,11,23.0,26,Y
IDCJAC0007,075041,2017,12,28.0,14,Y
IDCJAC0007,075041,2018,01,26.2,23,Y
IDCJAC0007,075041,2018,02,25.8,08,Y
IDCJAC0007,075041,2018,03,24.2,18,Y
IDCJAC0007,075041,2018,04,24.3,12,Y
IDCJAC0007,075041,2018,05,13.2,03,Y
IDCJAC0007,075041,2018,06,13.2,08,Y
IDCJAC0007,075041,2018,07,10.8,06,Y
IDCJAC0007,075041,2018,08,12.5,31,Y
IDCJAC0007,075041,2018,09,14.1,06,Y
