Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,031108,1975,11,21.1,08,Y
IDCJAC0007,031108,1975,12,22.8,19,Y
IDCJAC0007,031108,1976,01,23.0,20,Y
IDCJAC0007,031108,1976,02,21.7,08,Y
IDCJAC0007,031108,1976,03,21.5,30,Y
IDCJAC0007,031108,1976,04,19.8,14,Y
IDCJAC0007,031108,1976,05,18.5,06,Y
IDCJAC0007,031108,1976,06,19.5,02,Y
IDCJAC0007,031108,1976,07,18.9,07,Y
IDCJAC0007,031108,1976,08,17.5,28,Y
IDCJAC0007,031108,1976,09,20.0,07,Y
IDCJAC0007,031108,1976,10,21.3,23,Y
IDCJAC0007,031108,1976,11,21.9,04,Y
IDCJAC0007,031108,1976,12,25.6,25,Y
IDCJAC0007,031108,1977,01,23.5,20,Y
IDCJAC0007,031108,1977,02,22.6,27,Y
IDCJAC0007,031108,1977,03,22.0,05,Y
IDCJAC0007,031108,1977,04,21.3,09,Y
IDCJAC0007,031108,1977,05,20.4,14,Y
IDCJAC0007,031108,1977,06,17.2,18,Y
IDCJAC0007,031108,1977,07,16.0,10,Y
IDCJAC0007,031108,1977,08,15.3,07,Y
IDCJAC0007,031108,1977,09,18.0,19,Y
IDCJAC0007,031108,1977,10,17.0,28,Y
IDCJAC0007,031108,1977,11,20.5,26,Y
IDCJAC0007,031108,1977,12,21.7,04,Y
IDCJAC0007,031108,1978,01,22.8,08,Y
IDCJAC0007,031108,1978,02,23.2,02,Y
IDCJAC0007,031108,1978,03,22.0,24,Y
IDCJAC0007,031108,1978,04,21.4,01,Y
IDCJAC0007,031108,1978,05,20.7,10,Y
IDCJAC0007,031108,1978,06,18.0,13,Y
IDCJAC0007,031108,1978,07,19.6,10,Y
IDCJAC0007,031108,1978,08,18.5,31,Y
IDCJAC0007,031108,1978,09,18.0,12,Y
IDCJAC0007,031108,1978,10,18.7,21,Y
IDCJAC0007,031108,1978,11,21.2,07,Y
IDCJAC0007,031108,1978,12,21.8,31,Y
IDCJAC0007,031108,1979,01,22.8,31,Y
IDCJAC0007,031108,1979,02,22.8,01,Y
IDCJAC0007,031108,1979,03,22.3,10,Y
IDCJAC0007,031108,1979,04,19.6,10,Y
IDCJAC0007,031108,1979,05,20.0,02,Y
IDCJAC0007,031108,1979,06,17.2,20,Y
IDCJAC0007,031108,1979,07,17.0,27,Y
IDCJAC0007,031108,1979,08,15.8,25,Y
IDCJAC0007,031108,1979,09,16.9,08,Y
IDCJAC0007,031108,1979,10,19.9,12,Y
IDCJAC0007,031108,1979,11,21.2,24,Y
IDCJAC0007,031108,1979,12,21.0,28,Y
IDCJAC0007,031108,1980,01,22.7,27,Y
IDCJAC0007,031108,1980,02,23.0,21,Y
IDCJAC0007,031108,1980,03,21.4,12,Y
IDCJAC0007,031108,1980,04,20.8,24,Y
IDCJAC0007,031108,1980,05,19.5,26,Y
IDCJAC0007,031108,1980,06,17.7,01,Y
IDCJAC0007,031108,1980,07,16.3,24,Y
IDCJAC0007,031108,1980,08,16.0,31,Y
IDCJAC0007,031108,1980,09,16.5,20,Y
IDCJAC0007,031108,1980,10,20.1,26,Y
IDCJAC0007,031108,1980,11,20.8,08,Y
IDCJAC0007,031108,1980,12,22.0,17,Y
IDCJAC0007,031108,1981,01,23.1,19,Y
IDCJAC0007,031108,1981,02,23.0,22,Y
IDCJAC0007,031108,1981,03,22.0,03,Y
IDCJAC0007,031108,1981,04,20.0,13,Y
IDCJAC0007,031108,1981,05,18.9,28,Y
IDCJAC0007,031108,1981,06,19.5,02,Y
IDCJAC0007,031108,1981,07,19.5,22,Y
IDCJAC0007,031108,1981,08,16.8,11,Y
IDCJAC0007,031108,1981,09,19.0,29,Y
IDCJAC0007,031108,1981,10,19.1,30,Y
IDCJAC0007,031108,1981,11,22.5,26,Y
IDCJAC0007,031108,1981,12,22.5,09,Y
IDCJAC0007,031108,1982,01,21.7,31,Y
IDCJAC0007,031108,1982,02,21.6,05,Y
IDCJAC0007,031108,1982,03,21.5,03,Y
IDCJAC0007,031108,1982,04,21.2,03,Y
IDCJAC0007,031108,1982,05,17.9,17,Y
IDCJAC0007,031108,1982,06,16.9,01,Y
IDCJAC0007,031108,1982,07,14.4,26,Y
IDCJAC0007,031108,1982,08,15.4,31,Y
IDCJAC0007,031108,1982,09,16.9,23,Y
IDCJAC0007,031108,1982,10,17.2,23,Y
IDCJAC0007,031108,1982,11,19.6,29,Y
IDCJAC0007,031108,1982,12,22.6,31,Y
IDCJAC0007,031108,1983,01,23.6,14,Y
IDCJAC0007,031108,1983,02,21.7,24,Y
IDCJAC0007,031108,1983,03,22.1,04,Y
IDCJAC0007,031108,1983,04,21.6,24,Y
IDCJAC0007,031108,1983,05,21.3,03,Y
IDCJAC0007,031108,1983,06,17.8,17,Y
IDCJAC0007,031108,1983,07,16.2,15,Y
IDCJAC0007,031108,1983,08,18.1,19,Y
IDCJAC0007,031108,1983,09,17.8,20,Y
IDCJAC0007,031108,1983,10,21.3,14,Y
IDCJAC0007,031108,1983,11,21.7,18,Y
IDCJAC0007,031108,1983,12,22.4,05,Y
IDCJAC0007,031108,1984,01,22.2,31,Y
IDCJAC0007,031108,1984,02,21.8,14,Y
IDCJAC0007,031108,1984,03,21.6,25,Y
IDCJAC0007,031108,1984,04,19.8,11,Y
IDCJAC0007,031108,1984,05,18.7,06,Y
IDCJAC0007,031108,1984,06,17.3,14,Y
IDCJAC0007,031108,1984,07,18.6,15,Y
IDCJAC0007,031108,1984,08,17.5,23,Y
IDCJAC0007,031108,1984,09,18.7,22,Y
IDCJAC0007,031108,1984,10,19.4,30,Y
IDCJAC0007,031108,1984,11,24.1,12,Y
IDCJAC0007,031108,1984,12,23.4,30,Y
IDCJAC0007,031108,1985,01,21.9,13,Y
IDCJAC0007,031108,1985,02,23.0,24,Y
IDCJAC0007,031108,1985,03,22.8,03,Y
IDCJAC0007,031108,1985,04,21.6,09,Y
IDCJAC0007,031108,1985,05,18.9,09,Y
IDCJAC0007,031108,1985,06,19.4,03,Y
IDCJAC0007,031108,1985,07,17.4,07,Y
IDCJAC0007,031108,1985,08,19.3,27,Y
IDCJAC0007,031108,1985,09,18.7,27,Y
IDCJAC0007,031108,1985,10,21.7,23,Y
IDCJAC0007,031108,1985,11,23.3,19,Y
IDCJAC0007,031108,1985,12,21.8,09,Y
IDCJAC0007,031108,1986,01,22.0,02,Y
IDCJAC0007,031108,1986,02,22.3,05,Y
IDCJAC0007,031108,1986,03,20.6,27,Y
IDCJAC0007,031108,1986,04,20.4,28,Y
IDCJAC0007,031108,1986,05,20.0,04,Y
IDCJAC0007,031108,1986,06,17.8,03,Y
IDCJAC0007,031108,1986,07,18.7,16,Y
IDCJAC0007,031108,1986,08,17.9,13,Y
IDCJAC0007,031108,1986,09,19.3,22,Y
IDCJAC0007,031108,1986,10,20.4,21,Y
IDCJAC0007,031108,1986,11,19.6,01,Y
IDCJAC0007,031108,1986,12,22.8,21,Y
IDCJAC0007,031108,1987,01,23.9,22,Y
IDCJAC0007,031108,1987,02,22.0,15,Y
IDCJAC0007,031108,1987,03,21.6,04,Y
IDCJAC0007,031108,1987,04,20.2,29,Y
IDCJAC0007,031108,1987,05,19.0,12,Y
IDCJAC0007,031108,1987,06,18.0,15,Y
IDCJAC0007,031108,1987,07,15.5,05,Y
IDCJAC0007,031108,1987,08,17.6,02,Y
IDCJAC0007,031108,1987,09,16.8,13,Y
IDCJAC0007,031108,1987,10,21.7,28,Y
IDCJAC0007,031108,1987,11,21.7,22,Y
IDCJAC0007,031108,1987,12,22.6,01,Y
IDCJAC0007,031108,1988,01,22.3,18,Y
IDCJAC0007,031108,1988,02,22.8,28,Y
IDCJAC0007,031108,1988,03,23.5,02,Y
IDCJAC0007,031108,1988,04,23.0,02,Y
IDCJAC0007,031108,1988,05,20.1,02,Y
IDCJAC0007,031108,1988,06,17.2,28,Y
IDCJAC0007,031108,1988,07,18.5,10,Y
IDCJAC0007,031108,1988,08,19.5,22,Y
IDCJAC0007,031108,1988,09,19.5,26,Y
IDCJAC0007,031108,1988,10,20.9,31,Y
IDCJAC0007,031108,1988,11,22.5,30,Y
IDCJAC0007,031108,1988,12,24.4,18,Y
IDCJAC0007,031108,1989,01,22.7,11,Y
IDCJAC0007,031108,1989,02,21.5,04,Y
IDCJAC0007,031108,1989,03,20.8,21,Y
IDCJAC0007,031108,1989,04,20.1,23,Y
IDCJAC0007,031108,1989,05,20.2,09,Y
IDCJAC0007,031108,1989,06,17.0,09,Y
IDCJAC0007,031108,1989,07,19.3,10,Y
IDCJAC0007,031108,1989,08,18.5,29,Y
IDCJAC0007,031108,1989,09,17.5,21,Y
IDCJAC0007,031108,1989,10,21.1,28,Y
IDCJAC0007,031108,1989,11,20.6,05,Y
IDCJAC0007,031108,1989,12,21.4,28,Y
IDCJAC0007,031108,1990,01,21.3,17,Y
IDCJAC0007,031108,1990,02,20.7,21,Y
IDCJAC0007,031108,1990,03,21.9,18,Y
IDCJAC0007,031108,1990,04,21.4,18,Y
IDCJAC0007,031108,1990,05,20.7,23,Y
IDCJAC0007,031108,1990,06,19.8,03,Y
IDCJAC0007,031108,1990,07,18.3,11,Y
IDCJAC0007,031108,1990,08,15.7,09,Y
IDCJAC0007,031108,1990,09,16.9,03,Y
IDCJAC0007,031108,1990,10,20.7,21,Y
IDCJAC0007,031108,1990,11,21.8,19,Y
IDCJAC0007,031108,1990,12,22.7,30,Y
IDCJAC0007,031108,1991,01,22.9,27,Y
IDCJAC0007,031108,1991,02,22.8,11,Y
IDCJAC0007,031108,1991,03,20.8,08,Y
IDCJAC0007,031108,1991,04,19.5,04,Y
IDCJAC0007,031108,1991,05,19.3,09,Y
IDCJAC0007,031108,1991,06,16.9,01,Y
IDCJAC0007,031108,1991,07,16.3,03,Y
IDCJAC0007,031108,1991,08,17.9,29,Y
IDCJAC0007,031108,1991,09,16.0,18,Y
IDCJAC0007,031108,1991,10,18.8,29,Y
IDCJAC0007,031108,1991,11,21.7,16,Y
IDCJAC0007,031108,1991,12,22.0,06,Y
IDCJAC0007,031108,1992,01,22.9,06,Y
IDCJAC0007,031108,1992,02,23.7,13,Y
IDCJAC0007,031108,1992,03,21.2,20,Y
IDCJAC0007,031108,1992,04,20.0,04,Y
IDCJAC0007,031108,1992,05,19.9,13,Y
IDCJAC0007,031108,1992,06,15.8,09,Y
IDCJAC0007,031108,1992,07,15.5,26,Y
IDCJAC0007,031108,1992,08,17.4,08,Y
IDCJAC0007,031108,1992,09,23.0,03,Y
IDCJAC0007,031108,1992,10,18.7,02,Y
IDCJAC0007,031108,1992,11,21.1,22,Y
IDCJAC0007,031108,1992,12,21.5,28,Y
IDCJAC0007,031108,1993,01,22.0,12,Y
IDCJAC0007,031108,1993,02,22.2,28,Y
IDCJAC0007,031108,1993,03,20.8,01,Y
IDCJAC0007,031108,1993,04,19.3,06,Y
IDCJAC0007,031108,1993,05,18.2,16,Y
IDCJAC0007,031108,1993,06,17.5,19,Y
IDCJAC0007,031108,1993,07,17.1,09,Y
IDCJAC0007,031108,1993,08,17.3,31,Y
IDCJAC0007,031108,1993,09,17.8,25,Y
IDCJAC0007,031108,1993,10,20.2,31,Y
IDCJAC0007,031108,1993,11,20.0,25,Y
IDCJAC0007,031108,1993,12,23.2,24,Y
IDCJAC0007,031108,1994,01,24.7,22,Y
IDCJAC0007,031108,1994,02,23.5,04,Y
IDCJAC0007,031108,1994,03,23.4,06,Y
IDCJAC0007,031108,1994,04,20.1,28,Y
IDCJAC0007,031108,1994,05,19.6,05,Y
IDCJAC0007,031108,1994,06,17.0,19,Y
IDCJAC0007,031108,1994,07,16.3,15,Y
IDCJAC0007,031108,1994,08,15.8,28,Y
IDCJAC0007,031108,1994,09,16.2,11,Y
IDCJAC0007,031108,1994,10,19.9,31,Y
IDCJAC0007,031108,1994,11,20.8,25,Y
IDCJAC0007,031108,1994,12,22.5,28,Y
IDCJAC0007,031108,1995,01,22.6,31,Y
IDCJAC0007,031108,1995,02,22.4,02,Y
IDCJAC0007,031108,1995,03,22.5,08,Y
IDCJAC0007,031108,1995,04,21.5,03,Y
IDCJAC0007,031108,1995,05,19.7,13,Y
IDCJAC0007,031108,1995,06,17.7,06,Y
IDCJAC0007,031108,1995,07,17.1,31,Y
IDCJAC0007,031108,1995,08,18.3,01,Y
IDCJAC0007,031108,1995,09,18.1,04,Y
IDCJAC0007,031108,1995,10,20.2,25,Y
IDCJAC0007,031108,1995,11,22.2,20,Y
IDCJAC0007,031108,1995,12,25.6,21,Y
IDCJAC0007,031108,1996,01,25.0,02,Y
IDCJAC0007,031108,1996,02,22.2,05,Y
IDCJAC0007,031108,1996,03,21.8,14,Y
IDCJAC0007,031108,1996,04,21.3,28,Y
IDCJAC0007,031108,1996,05,19.9,09,Y
IDCJAC0007,031108,1996,06,18.6,03,Y
IDCJAC0007,031108,1996,07,17.7,06,Y
IDCJAC0007,031108,1996,08,16.6,14,Y
IDCJAC0007,031108,1996,09,20.9,30,Y
IDCJAC0007,031108,1996,10,20.2,03,Y
IDCJAC0007,031108,1996,11,20.5,20,Y
IDCJAC0007,031108,1996,12,21.8,10,Y
IDCJAC0007,031108,1997,01,21.7,29,Y
IDCJAC0007,031108,1997,02,23.0,28,Y
IDCJAC0007,031108,1997,03,22.8,01,Y
IDCJAC0007,031108,1997,04,19.5,19,Y
IDCJAC0007,031108,1997,05,18.8,07,Y
IDCJAC0007,031108,1997,06,17.5,24,Y
IDCJAC0007,031108,1997,07,18.7,11,Y
IDCJAC0007,031108,1997,08,17.3,31,Y
IDCJAC0007,031108,1997,09,17.7,04,Y
IDCJAC0007,031108,1997,10,18.7,02,Y
IDCJAC0007,031108,1997,11,20.0,14,Y
IDCJAC0007,031108,1997,12,22.5,21,Y
IDCJAC0007,031108,1998,01,22.7,23,Y
IDCJAC0007,031108,1998,02,22.7,22,Y
IDCJAC0007,031108,1998,03,21.7,31,Y
IDCJAC0007,031108,1998,04,21.5,02,Y
IDCJAC0007,031108,1998,05,20.8,01,Y
IDCJAC0007,031108,1998,06,20.3,02,Y
IDCJAC0007,031108,1998,07,18.4,06,Y
IDCJAC0007,031108,1998,08,18.8,31,Y
IDCJAC0007,031108,1998,09,19.9,26,Y
IDCJAC0007,031108,1998,10,22.4,11,Y
IDCJAC0007,031108,1998,11,22.3,27,Y
IDCJAC0007,031108,1998,12,22.1,20,Y
IDCJAC0007,031108,1999,01,23.2,14,Y
IDCJAC0007,031108,1999,02,22.8,18,Y
IDCJAC0007,031108,1999,03,22.1,06,Y
IDCJAC0007,031108,1999,04,21.5,08,Y
IDCJAC0007,031108,1999,05,19.4,31,Y
IDCJAC0007,031108,1999,06,18.2,13,Y
IDCJAC0007,031108,1999,07,16.3,09,Y
IDCJAC0007,031108,1999,08,15.7,04,Y
IDCJAC0007,031108,1999,09,17.5,29,Y
IDCJAC0007,031108,1999,10,20.3,26,Y
IDCJAC0007,031108,1999,11,21.8,09,Y
IDCJAC0007,031108,1999,12,22.0,20,Y
IDCJAC0007,031108,2000,01,22.6,24,Y
IDCJAC0007,031108,2000,02,22.0,27,Y
IDCJAC0007,031108,2000,03,21.7,10,Y
IDCJAC0007,031108,2000,04,21.5,07,Y
IDCJAC0007,031108,2000,05,19.9,08,Y
IDCJAC0007,031108,2000,06,17.6,20,Y
IDCJAC0007,031108,2000,07,15.7,05,Y
IDCJAC0007,031108,2000,08,16.1,04,Y
IDCJAC0007,031108,2000,09,19.2,09,Y
IDCJAC0007,031108,2000,10,19.6,24,Y
IDCJAC0007,031108,2000,11,22.3,24,Y
IDCJAC0007,031108,2000,12,22.9,16,Y
IDCJAC0007,031108,2001,01,21.7,01,Y
IDCJAC0007,031108,2001,02,22.7,01,Y
IDCJAC0007,031108,2001,03,22.0,14,Y
IDCJAC0007,031108,2001,04,20.4,25,Y
IDCJAC0007,031108,2001,05,18.9,03,Y
IDCJAC0007,031108,2001,06,18.2,11,Y
IDCJAC0007,031108,2001,07,16.0,18,Y
IDCJAC0007,031108,2001,08,15.5,24,Y
IDCJAC0007,031108,2001,09,18.0,05,Y
IDCJAC0007,031108,2001,10,20.2,18,Y
IDCJAC0007,031108,2001,11,22.7,23,Y
IDCJAC0007,031108,2001,12,23.5,09,Y
IDCJAC0007,031108,2002,01,22.6,11,Y
IDCJAC0007,031108,2002,02,23.2,15,Y
IDCJAC0007,031108,2002,03,22.0,06,Y
IDCJAC0007,031108,2002,04,19.3,05,Y
IDCJAC0007,031108,2002,05,18.9,06,Y
IDCJAC0007,031108,2002,06,19.5,16,Y
IDCJAC0007,031108,2002,07,16.0,20,Y
IDCJAC0007,031108,2002,08,16.2,21,Y
IDCJAC0007,031108,2002,09,20.0,08,Y
IDCJAC0007,031108,2002,10,19.5,28,Y
IDCJAC0007,031108,2002,11,19.0,17,Y
IDCJAC0007,031108,2002,12,22.7,08,Y
IDCJAC0007,031108,2003,01,21.2,02,Y
IDCJAC0007,031108,2003,02,23.0,24,Y
IDCJAC0007,031108,2003,03,22.4,01,Y
IDCJAC0007,031108,2003,04,19.5,19,Y
IDCJAC0007,031108,2003,05,18.9,03,Y
IDCJAC0007,031108,2003,06,18.4,24,Y
IDCJAC0007,031108,2003,07,16.4,12,Y
IDCJAC0007,031108,2003,08,17.0,21,Y
IDCJAC0007,031108,2003,09,17.3,29,Y
IDCJAC0007,031108,2003,10,20.5,30,Y
IDCJAC0007,031108,2003,11,20.8,22,Y
IDCJAC0007,031108,2003,12,22.7,27,Y
IDCJAC0007,031108,2004,01,22.9,10,Y
IDCJAC0007,031108,2004,02,23.2,03,Y
IDCJAC0007,031108,2004,03,21.5,18,Y
IDCJAC0007,031108,2004,04,20.8,26,Y
IDCJAC0007,031108,2004,05,19.8,03,Y
IDCJAC0007,031108,2004,06,18.0,06,Y
IDCJAC0007,031108,2004,07,16.2,02,Y
IDCJAC0007,031108,2004,08,15.0,02,Y
IDCJAC0007,031108,2004,09,17.6,10,Y
IDCJAC0007,031108,2004,10,19.4,16,Y
IDCJAC0007,031108,2004,11,22.0,15,Y
IDCJAC0007,031108,2004,12,22.2,16,Y
IDCJAC0007,031108,2005,01,22.9,08,Y
IDCJAC0007,031108,2005,02,22.2,07,Y
IDCJAC0007,031108,2005,03,21.5,10,Y
IDCJAC0007,031108,2005,04,21.5,09,Y
IDCJAC0007,031108,2005,05,18.8,11,Y
IDCJAC0007,031108,2005,06,18.5,22,Y
IDCJAC0007,031108,2005,07,18.4,02,Y
IDCJAC0007,031108,2005,08,17.3,04,Y
IDCJAC0007,031108,2005,09,18.3,13,Y
IDCJAC0007,031108,2005,10,21.8,24,Y
IDCJAC0007,031108,2005,11,20.5,30,Y
IDCJAC0007,031108,2005,12,21.5,26,Y
IDCJAC0007,031108,2006,01,22.8,22,Y
IDCJAC0007,031108,2006,02,22.3,14,Y
IDCJAC0007,031108,2006,03,22.1,10,Y
IDCJAC0007,031108,2006,04,21.8,10,Y
IDCJAC0007,031108,2006,05,20.0,08,Y
IDCJAC0007,031108,2006,06,19.2,10,Y
IDCJAC0007,031108,2006,07,18.8,12,Y
IDCJAC0007,031108,2006,08,16.3,01,Y
IDCJAC0007,031108,2006,09,18.6,03,Y
IDCJAC0007,031108,2006,10,17.9,31,Y
IDCJAC0007,031108,2006,11,20.0,04,Y
IDCJAC0007,031108,2006,12,22.1,30,Y
IDCJAC0007,031108,2007,01,22.0,11,Y
IDCJAC0007,031108,2007,02,22.2,03,Y
IDCJAC0007,031108,2007,03,21.9,21,Y
IDCJAC0007,031108,2007,04,19.0,02,Y
IDCJAC0007,031108,2007,05,19.7,24,Y
IDCJAC0007,031108,2007,06,19.8,06,Y
IDCJAC0007,031108,2007,07,15.5,26,Y
IDCJAC0007,031108,2007,08,17.3,16,Y
IDCJAC0007,031108,2007,09,16.8,24,Y
IDCJAC0007,031108,2007,10,20.9,11,Y
IDCJAC0007,031108,2007,11,21.2,12,Y
IDCJAC0007,031108,2007,12,22.7,07,Y
IDCJAC0007,031108,2008,01,23.1,18,Y
IDCJAC0007,031108,2008,02,22.8,15,Y
IDCJAC0007,031108,2008,03,21.2,12,Y
IDCJAC0007,031108,2008,04,20.0,03,Y
IDCJAC0007,031108,2008,05,16.2,14,Y
IDCJAC0007,031108,2008,06,18.4,05,Y
IDCJAC0007,031108,2008,07,18.3,21,Y
IDCJAC0007,031108,2008,08,16.9,30,Y
IDCJAC0007,031108,2008,09,20.7,08,Y
IDCJAC0007,031108,2008,10,20.7,13,Y
IDCJAC0007,031108,2008,11,24.7,23,Y
IDCJAC0007,031108,2008,12,22.8,01,Y
IDCJAC0007,031108,2009,01,21.9,23,Y
IDCJAC0007,031108,2009,02,22.2,08,Y
IDCJAC0007,031108,2009,03,21.4,15,Y
IDCJAC0007,031108,2009,04,21.6,15,Y
IDCJAC0007,031108,2009,05,18.5,15,Y
IDCJAC0007,031108,2009,06,16.9,04,Y
IDCJAC0007,031108,2009,07,15.5,29,Y
IDCJAC0007,031108,2009,08,16.6,27,Y
IDCJAC0007,031108,2009,09,19.4,24,Y
IDCJAC0007,031108,2009,10,19.0,04,Y
IDCJAC0007,031108,2009,11,20.4,22,Y
IDCJAC0007,031108,2009,12,22.2,31,Y
IDCJAC0007,031108,2010,01,22.4,26,Y
IDCJAC0007,031108,2010,02,22.3,25,Y
IDCJAC0007,031108,2010,03,23.0,03,Y
IDCJAC0007,031108,2010,04,21.5,26,Y
IDCJAC0007,031108,2010,05,20.0,03,Y
IDCJAC0007,031108,2010,06,18.5,03,Y
IDCJAC0007,031108,2010,07,18.6,31,Y
IDCJAC0007,031108,2010,08,20.5,11,Y
IDCJAC0007,031108,2010,09,20.6,20,Y
IDCJAC0007,031108,2010,10,21.0,16,Y
IDCJAC0007,031108,2010,11,20.7,14,Y
IDCJAC0007,031108,2010,12,22.9,28,Y
IDCJAC0007,031108,2011,01,22.3,13,Y
IDCJAC0007,031108,2011,02,22.2,02,Y
IDCJAC0007,031108,2011,03,22.2,20,Y
IDCJAC0007,031108,2011,04,21.5,01,Y
IDCJAC0007,031108,2011,05,17.7,22,Y
IDCJAC0007,031108,2011,06,16.2,10,Y
IDCJAC0007,031108,2011,07,17.2,15,Y
IDCJAC0007,031108,2011,08,20.1,30,Y
IDCJAC0007,031108,2011,09,17.0,30,Y
IDCJAC0007,031108,2011,10,21.1,13,Y
IDCJAC0007,031108,2011,11,22.0,30,Y
IDCJAC0007,031108,2011,12,23.4,15,Y
IDCJAC0007,031108,2012,01,23.4,30,Y
IDCJAC0007,031108,2012,02,22.6,01,Y
IDCJAC0007,031108,2012,03,22.2,19,Y
IDCJAC0007,031108,2012,04,19.6,20,Y
IDCJAC0007,031108,2012,05,19.4,01,Y
IDCJAC0007,031108,2012,06,18.5,27,Y
IDCJAC0007,031108,2012,07,16.6,18,Y
IDCJAC0007,031108,2012,08,18.6,23,Y
IDCJAC0007,031108,2012,09,17.5,27,Y
IDCJAC0007,031108,2012,10,19.0,24,Y
IDCJAC0007,031108,2012,11,20.5,22,Y
IDCJAC0007,031108,2012,12,21.6,07,Y
IDCJAC0007,031108,2013,01,22.0,30,Y
