Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0007,040913,1999,,,,,,,,,,,,,,,,,,,,,,,22.0,11,
IDCJAC0007,040913,2000,25.0,22,24.0,13,23.0,09,20.0,19,21.0,06,15.0,21,13.0,09,14.0,29,20.0,25,21.0,01,21.0,30,25.0,26,25.0
IDCJAC0007,040913,2001,25.0,31,23.0,04,25.0,26,20.0,26,17.0,02,16.0,28,15.0,30,14.0,26,16.0,26,21.0,26,23.0,26,24.0,26,25.0
IDCJAC0007,040913,2002,26.0,07,24.0,23,24.0,22,19.0,28,17.0,20,18.0,08,12.0,20,15.0,22,19.0,29,21.0,23,21.0,30,24.0,04,26.0
IDCJAC0007,040913,2003,25.0,29,23.4,01,23.2,01,19.9,14,18.3,15,17.8,03,15.4,13,15.1,24,20.5,13,21.5,29,22.3,20,25.5,27,25.5
IDCJAC0007,040913,2004,27.1,08,27.9,22,24.2,09,20.5,03,17.8,08,18.9,04,16.4,27,15.4,31,20.7,27,23.2,28,23.8,17,22.8,12,27.9
IDCJAC0007,040913,2005,26.1,06,26.0,09,22.3,06,20.7,08,19.1,02,18.1,30,16.8,01,14.7,30,18.5,29,21.5,27,23.0,27,26.1,27,26.1
IDCJAC0007,040913,2006,25.2,06,24.9,14,22.8,08,22.8,06,16.8,01,17.5,11,15.8,16,16.7,28,19.2,26,19.4,21,22.1,28,21.9,16,25.2
IDCJAC0007,040913,2007,25.3,25,24.1,01,23.8,13,21.0,28,18.4,08,16.8,05,11.9,06,16.5,18,18.1,27,22.5,29,22.9,05,23.8,10,25.3
IDCJAC0007,040913,2008,23.7,15,23.7,25,20.3,27,20.4,28,16.6,31,17.1,03,16.7,15,14.5,31,18.2,19,18.0,14,24.5,29,23.8,27,24.5
IDCJAC0007,040913,2009,25.2,25,24.4,10,24.0,03,21.9,04,17.0,19,16.8,22,14.7,23,19.2,29,21.0,22,19.7,03,24.1,20,24.4,14,25.2
IDCJAC0007,040913,2010,24.9,03,24.7,15,23.0,06,23.2,12,17.8,04,16.1,03,17.0,29,17.5,20,20.4,28,19.5,27,21.7,13,24.1,11,24.9
IDCJAC0007,040913,2011,23.8,11,25.0,02,23.8,03,19.5,20,17.0,22,13.9,07,13.2,15,16.1,27,17.5,25,20.3,31,22.8,26,21.9,01,25.0
IDCJAC0007,040913,2012,24.6,10,23.6,01,23.1,05,20.4,24,17.7,25,16.4,03,18.7,13,17.9,24,18.2,24,20.9,11,22.4,23,25.1,18,25.1
IDCJAC0007,040913,2013,26.1,12,23.8,24,23.6,24,19.0,03,17.6,14,16.3,12,16.5,04,14.2,31,19.6,14,20.9,14,22.1,23,23.4,29,26.1
IDCJAC0007,040913,2014,25.9,06,25.6,20,24.1,18,22.8,13,18.8,30,16.8,03,12.5,15,14.8,17,15.5,23,21.6,31,24.2,22,24.4,26,25.9
IDCJAC0007,040913,2015,26.5,19,22.6,28,24.7,21,21.7,05,17.2,21,18.2,01,16.5,25,17.1,24,16.4,17,18.9,23,24.1,29,23.8,02,26.5
IDCJAC0007,040913,2016,23.6,31,26.0,19,22.4,11,21.7,11,21.9,01,17.4,19,18.0,23,19.4,24,19.4,15,20.0,31,23.0,12,24.5,31,26.0
IDCJAC0007,040913,2017,28.0,21,27.3,13,23.9,13,20.5,02,18.1,03,17.1,17,14.9,16,15.6,24,18.9,28,22.3,12,21.5,05,24.7,31,28.0
IDCJAC0007,040913,2018,24.3,27,26.6,16,24.6,02,20.7,02,18.5,08,15.6,10,18.2,07,15.9,07,17.8,01,,,,,,,
