Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,075041,2002,05,20.0,Y
IDCJAC0002,075041,2002,06,16.4,Y
IDCJAC0002,075041,2002,07,17.1,Y
IDCJAC0002,075041,2002,08,19.0,Y
IDCJAC0002,075041,2002,09,22.4,Y
IDCJAC0002,075041,2002,10,26.2,Y
IDCJAC0002,075041,2002,11,31.8,Y
IDCJAC0002,075041,2002,12,33.0,Y
IDCJAC0002,075041,2003,01,35.2,Y
IDCJAC0002,075041,2003,02,34.2,Y
IDCJAC0002,075041,2003,03,29.0,Y
IDCJAC0002,075041,2003,04,24.8,Y
IDCJAC0002,075041,2003,05,20.4,Y
IDCJAC0002,075041,2003,06,16.2,Y
IDCJAC0002,075041,2003,07,16.0,Y
IDCJAC0002,075041,2003,08,15.8,Y
IDCJAC0002,075041,2003,09,19.7,Y
IDCJAC0002,075041,2003,10,21.3,Y
IDCJAC0002,075041,2003,11,29.3,Y
IDCJAC0002,075041,2003,12,32.9,Y
IDCJAC0002,075041,2004,01,33.2,Y
IDCJAC0002,075041,2004,02,35.2,Y
IDCJAC0002,075041,2004,03,30.6,Y
IDCJAC0002,075041,2004,04,25.5,Y
IDCJAC0002,075041,2004,05,18.4,Y
IDCJAC0002,075041,2004,06,15.7,Y
IDCJAC0002,075041,2004,07,14.1,Y
IDCJAC0002,075041,2004,08,17.5,Y
IDCJAC0002,075041,2004,09,20.2,Y
IDCJAC0002,075041,2004,10,26.3,Y
IDCJAC0002,075041,2004,11,28.6,Y
IDCJAC0002,075041,2004,12,31.0,Y
IDCJAC0002,075041,2005,01,34.2,Y
IDCJAC0002,075041,2005,02,30.3,Y
IDCJAC0002,075041,2005,03,29.0,Y
IDCJAC0002,075041,2005,04,28.3,Y
IDCJAC0002,075041,2005,05,21.2,Y
IDCJAC0002,075041,2005,06,17.5,Y
IDCJAC0002,075041,2005,07,15.0,Y
IDCJAC0002,075041,2005,08,16.5,Y
IDCJAC0002,075041,2005,09,18.8,Y
IDCJAC0002,075041,2005,10,24.0,Y
IDCJAC0002,075041,2005,11,28.6,Y
IDCJAC0002,075041,2005,12,32.2,Y
IDCJAC0002,075041,2006,01,37.3,Y
IDCJAC0002,075041,2006,02,34.1,Y
IDCJAC0002,075041,2006,03,31.4,Y
IDCJAC0002,075041,2006,04,22.1,Y
IDCJAC0002,075041,2006,05,18.5,Y
IDCJAC0002,075041,2006,06,15.0,Y
IDCJAC0002,075041,2006,07,14.7,Y
IDCJAC0002,075041,2006,08,18.2,Y
IDCJAC0002,075041,2006,09,22.7,Y
IDCJAC0002,075041,2006,10,27.2,Y
IDCJAC0002,075041,2006,11,30.6,Y
IDCJAC0002,075041,2006,12,32.4,Y
IDCJAC0002,075041,2007,01,34.4,Y
IDCJAC0002,075041,2007,02,35.1,Y
IDCJAC0002,075041,2007,03,30.7,Y
IDCJAC0002,075041,2007,04,25.5,Y
IDCJAC0002,075041,2007,05,21.2,Y
IDCJAC0002,075041,2007,06,14.8,Y
IDCJAC0002,075041,2007,07,14.4,Y
IDCJAC0002,075041,2007,08,19.3,Y
IDCJAC0002,075041,2007,09,22.1,Y
IDCJAC0002,075041,2007,10,26.6,Y
IDCJAC0002,075041,2007,11,29.6,Y
IDCJAC0002,075041,2007,12,30.5,Y
IDCJAC0002,075041,2008,01,34.0,Y
IDCJAC0002,075041,2008,02,29.9,Y
IDCJAC0002,075041,2008,03,30.9,Y
IDCJAC0002,075041,2008,04,23.1,Y
IDCJAC0002,075041,2008,05,19.8,Y
IDCJAC0002,075041,2008,06,17.3,Y
IDCJAC0002,075041,2008,07,14.9,Y
IDCJAC0002,075041,2008,08,15.3,Y
IDCJAC0002,075041,2008,09,22.1,Y
IDCJAC0002,075041,2008,10,27.0,Y
IDCJAC0002,075041,2008,11,27.1,Y
IDCJAC0002,075041,2008,12,29.0,Y
IDCJAC0002,075041,2009,01,36.0,Y
IDCJAC0002,075041,2009,02,34.2,Y
IDCJAC0002,075041,2009,03,29.4,Y
IDCJAC0002,075041,2009,04,23.7,Y
IDCJAC0002,075041,2009,05,19.9,Y
IDCJAC0002,075041,2009,06,15.3,Y
IDCJAC0002,075041,2009,07,15.1,Y
IDCJAC0002,075041,2009,08,19.0,Y
IDCJAC0002,075041,2009,09,22.1,Y
IDCJAC0002,075041,2009,10,25.3,Y
IDCJAC0002,075041,2009,11,33.3,Y
IDCJAC0002,075041,2009,12,31.9,Y
IDCJAC0002,075041,2010,01,35.3,Y
IDCJAC0002,075041,2010,02,32.4,Y
IDCJAC0002,075041,2010,03,29.0,Y
IDCJAC0002,075041,2010,04,24.7,Y
IDCJAC0002,075041,2010,05,19.3,Y
IDCJAC0002,075041,2010,06,15.4,Y
IDCJAC0002,075041,2010,07,13.9,Y
IDCJAC0002,075041,2010,08,14.1,Y
IDCJAC0002,075041,2010,09,17.7,Y
IDCJAC0002,075041,2010,10,22.8,Y
IDCJAC0002,075041,2010,11,26.9,Y
IDCJAC0002,075041,2010,12,29.8,Y
IDCJAC0002,075041,2011,01,34.6,Y
IDCJAC0002,075041,2011,02,31.0,Y
IDCJAC0002,075041,2011,03,27.0,Y
IDCJAC0002,075041,2011,04,23.1,Y
IDCJAC0002,075041,2011,05,18.1,Y
IDCJAC0002,075041,2011,06,16.5,Y
IDCJAC0002,075041,2011,07,15.6,Y
IDCJAC0002,075041,2011,08,18.8,Y
IDCJAC0002,075041,2011,09,21.8,Y
IDCJAC0002,075041,2011,10,24.9,Y
IDCJAC0002,075041,2011,11,29.3,Y
IDCJAC0002,075041,2011,12,30.2,Y
IDCJAC0002,075041,2012,01,32.6,Y
IDCJAC0002,075041,2012,02,30.6,Y
IDCJAC0002,075041,2012,03,25.5,Y
IDCJAC0002,075041,2012,04,23.3,Y
IDCJAC0002,075041,2012,05,18.4,Y
IDCJAC0002,075041,2012,06,15.6,Y
IDCJAC0002,075041,2012,07,14.8,Y
IDCJAC0002,075041,2012,08,16.4,Y
IDCJAC0002,075041,2012,09,20.9,Y
IDCJAC0002,075041,2012,10,25.5,Y
IDCJAC0002,075041,2012,11,29.7,Y
IDCJAC0002,075041,2012,12,31.5,Y
IDCJAC0002,075041,2013,01,35.9,Y
IDCJAC0002,075041,2013,02,33.2,Y
IDCJAC0002,075041,2013,03,28.7,Y
IDCJAC0002,075041,2013,04,24.6,Y
IDCJAC0002,075041,2013,05,19.6,Y
IDCJAC0002,075041,2013,06,15.5,Y
IDCJAC0002,075041,2013,07,16.0,Y
IDCJAC0002,075041,2013,08,17.4,Y
IDCJAC0002,075041,2013,09,23.4,Y
IDCJAC0002,075041,2013,10,25.8,Y
IDCJAC0002,075041,2013,11,28.3,Y
IDCJAC0002,075041,2013,12,32.4,Y
IDCJAC0002,075041,2014,01,34.6,Y
IDCJAC0002,075041,2014,02,33.0,Y
IDCJAC0002,075041,2014,03,28.6,Y
IDCJAC0002,075041,2014,04,22.7,Y
IDCJAC0002,075041,2014,05,19.9,Y
IDCJAC0002,075041,2014,06,15.6,Y
IDCJAC0002,075041,2014,07,15.4,Y
IDCJAC0002,075041,2014,08,17.6,Y
IDCJAC0002,075041,2014,09,22.1,Y
IDCJAC0002,075041,2014,10,27.8,Y
IDCJAC0002,075041,2014,11,30.8,Y
IDCJAC0002,075041,2014,12,32.7,Y
IDCJAC0002,075041,2015,01,31.5,Y
IDCJAC0002,075041,2015,02,34.4,Y
IDCJAC0002,075041,2015,03,29.0,Y
IDCJAC0002,075041,2015,04,22.8,Y
IDCJAC0002,075041,2015,05,19.0,Y
IDCJAC0002,075041,2015,06,14.8,Y
IDCJAC0002,075041,2015,07,13.4,Y
IDCJAC0002,075041,2015,08,14.7,Y
IDCJAC0002,075041,2015,09,19.4,Y
IDCJAC0002,075041,2015,10,29.2,Y
IDCJAC0002,075041,2015,11,30.2,Y
IDCJAC0002,075041,2015,12,32.9,Y
IDCJAC0002,075041,2016,01,32.5,Y
IDCJAC0002,075041,2016,02,34.0,Y
IDCJAC0002,075041,2016,03,32.1,Y
IDCJAC0002,075041,2016,04,27.4,Y
IDCJAC0002,075041,2016,05,19.5,Y
IDCJAC0002,075041,2016,06,14.3,Y
IDCJAC0002,075041,2016,07,14.6,Y
IDCJAC0002,075041,2016,08,16.0,Y
IDCJAC0002,075041,2016,09,17.7,Y
IDCJAC0002,075041,2016,10,22.0,Y
IDCJAC0002,075041,2016,11,28.4,Y
IDCJAC0002,075041,2016,12,32.0,Y
IDCJAC0002,075041,2017,01,35.9,Y
IDCJAC0002,075041,2017,02,33.6,Y
IDCJAC0002,075041,2017,03,31.4,Y
IDCJAC0002,075041,2017,04,24.4,Y
IDCJAC0002,075041,2017,05,19.5,Y
IDCJAC0002,075041,2017,06,16.1,Y
IDCJAC0002,075041,2017,07,16.7,Y
IDCJAC0002,075041,2017,08,16.5,Y
IDCJAC0002,075041,2017,09,22.5,Y
IDCJAC0002,075041,2017,10,26.4,Y
IDCJAC0002,075041,2017,11,30.6,Y
IDCJAC0002,075041,2017,12,32.0,Y
IDCJAC0002,075041,2018,01,35.9,Y
IDCJAC0002,075041,2018,02,34.0,Y
IDCJAC0002,075041,2018,03,31.2,Y
IDCJAC0002,075041,2018,04,29.2,Y
IDCJAC0002,075041,2018,05,19.9,Y
IDCJAC0002,075041,2018,06,16.0,Y
IDCJAC0002,075041,2018,07,16.3,Y
IDCJAC0002,075041,2018,08,17.7,Y
IDCJAC0002,075041,2018,09,21.5,Y
