Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,031108,2016,06,26.0,Y
IDCJAC0002,031108,2016,07,25.4,Y
IDCJAC0002,031108,2016,08,25.6,Y
IDCJAC0002,031108,2016,09,28.5,Y
IDCJAC0002,031108,2016,10,29.3,Y
IDCJAC0002,031108,2016,11,32.6,Y
IDCJAC0002,031108,2016,12,31.7,Y
IDCJAC0002,031108,2017,01,30.6,Y
IDCJAC0002,031108,2017,02,29.6,Y
IDCJAC0002,031108,2017,03,30.8,Y
IDCJAC0002,031108,2017,04,26.8,Y
IDCJAC0002,031108,2017,05,25.6,Y
IDCJAC0002,031108,2017,06,22.9,Y
IDCJAC0002,031108,2017,07,24.6,Y
IDCJAC0002,031108,2017,09,27.6,Y
IDCJAC0002,031108,2017,10,29.2,Y
IDCJAC0002,031108,2017,11,28.5,Y
IDCJAC0002,031108,2017,12,31.3,Y
IDCJAC0002,031108,2018,01,30.6,Y
IDCJAC0002,031108,2018,02,30.4,Y
IDCJAC0002,031108,2018,03,27.8,Y
IDCJAC0002,031108,2018,04,27.4,Y
IDCJAC0002,031108,2018,05,24.9,Y
IDCJAC0002,031108,2018,06,23.5,Y
IDCJAC0002,031108,2018,07,24.5,Y
IDCJAC0002,031108,2018,08,25.9,Y
IDCJAC0002,031108,2018,09,27.5,Y
