Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,069134,2003,05,19.2,Y
IDCJAC0002,069134,2003,06,18.1,Y
IDCJAC0002,069134,2003,07,16.7,Y
IDCJAC0002,069134,2003,08,17.8,Y
IDCJAC0002,069134,2003,09,21.0,Y
IDCJAC0002,069134,2003,10,20.0,Y
IDCJAC0002,069134,2003,11,21.9,Y
IDCJAC0002,069134,2003,12,24.5,Y
IDCJAC0002,069134,2004,01,25.7,Y
IDCJAC0002,069134,2004,02,25.5,Y
IDCJAC0002,069134,2004,03,24.6,Y
IDCJAC0002,069134,2004,04,22.4,Y
IDCJAC0002,069134,2004,05,19.5,Y
IDCJAC0002,069134,2004,06,18.9,Y
IDCJAC0002,069134,2004,07,16.8,Y
IDCJAC0002,069134,2004,08,18.0,Y
IDCJAC0002,069134,2004,09,19.9,Y
IDCJAC0002,069134,2004,10,22.1,Y
IDCJAC0002,069134,2004,11,24.6,Y
IDCJAC0002,069134,2004,12,24.2,Y
IDCJAC0002,069134,2005,01,26.4,Y
IDCJAC0002,069134,2005,02,24.3,Y
IDCJAC0002,069134,2005,03,23.9,Y
IDCJAC0002,069134,2005,04,23.9,Y
IDCJAC0002,069134,2005,05,19.7,Y
IDCJAC0002,069134,2005,06,18.0,Y
IDCJAC0002,069134,2005,07,18.0,Y
IDCJAC0002,069134,2005,08,18.9,Y
IDCJAC0002,069134,2005,09,19.6,Y
IDCJAC0002,069134,2005,10,23.6,Y
IDCJAC0002,069134,2005,11,22.8,Y
IDCJAC0002,069134,2005,12,26.6,Y
IDCJAC0002,069134,2006,01,26.2,Y
IDCJAC0002,069134,2006,02,26.4,Y
IDCJAC0002,069134,2006,03,25.4,Y
IDCJAC0002,069134,2006,04,22.9,Y
IDCJAC0002,069134,2006,05,18.6,Y
IDCJAC0002,069134,2006,06,15.8,Y
IDCJAC0002,069134,2006,07,16.3,Y
IDCJAC0002,069134,2006,08,18.0,Y
IDCJAC0002,069134,2006,09,21.5,Y
IDCJAC0002,069134,2006,10,23.4,Y
IDCJAC0002,069134,2006,11,22.8,Y
IDCJAC0002,069134,2006,12,23.6,Y
IDCJAC0002,069134,2007,01,26.8,Y
IDCJAC0002,069134,2007,02,26.3,Y
IDCJAC0002,069134,2007,03,24.9,Y
IDCJAC0002,069134,2007,04,21.6,Y
IDCJAC0002,069134,2007,05,21.8,Y
IDCJAC0002,069134,2007,06,15.7,Y
IDCJAC0002,069134,2007,07,16.5,Y
IDCJAC0002,069134,2007,08,18.8,Y
IDCJAC0002,069134,2007,09,20.2,Y
IDCJAC0002,069134,2007,10,23.6,Y
IDCJAC0002,069134,2007,11,22.9,Y
IDCJAC0002,069134,2007,12,24.4,Y
IDCJAC0002,069134,2008,01,26.2,Y
IDCJAC0002,069134,2008,02,23.8,Y
IDCJAC0002,069134,2008,03,24.7,Y
IDCJAC0002,069134,2008,04,20.9,Y
IDCJAC0002,069134,2008,05,19.2,Y
IDCJAC0002,069134,2008,06,17.8,Y
IDCJAC0002,069134,2008,07,16.3,Y
IDCJAC0002,069134,2008,08,16.8,Y
IDCJAC0002,069134,2008,09,21.2,Y
IDCJAC0002,069134,2008,10,23.8,Y
IDCJAC0002,069134,2008,11,22.8,Y
IDCJAC0002,069134,2008,12,24.1,Y
IDCJAC0002,069134,2009,01,27.0,Y
IDCJAC0002,069134,2009,02,24.0,Y
IDCJAC0002,069134,2009,03,24.8,Y
IDCJAC0002,069134,2009,04,21.6,Y
IDCJAC0002,069134,2009,05,19.1,Y
IDCJAC0002,069134,2009,06,17.1,Y
IDCJAC0002,069134,2009,07,17.5,Y
IDCJAC0002,069134,2009,08,20.4,Y
IDCJAC0002,069134,2009,09,21.8,Y
IDCJAC0002,069134,2009,10,19.9,Y
IDCJAC0002,069134,2009,11,26.5,Y
IDCJAC0002,069134,2009,12,25.4,Y
IDCJAC0002,069134,2010,01,26.0,Y
IDCJAC0002,069134,2010,02,26.9,Y
IDCJAC0002,069134,2010,03,24.8,Y
IDCJAC0002,069134,2010,04,23.1,Y
IDCJAC0002,069134,2010,05,19.6,Y
IDCJAC0002,069134,2010,06,16.6,Y
IDCJAC0002,069134,2010,07,16.3,Y
IDCJAC0002,069134,2010,08,17.4,Y
IDCJAC0002,069134,2010,09,19.0,Y
IDCJAC0002,069134,2010,10,21.2,Y
IDCJAC0002,069134,2010,11,23.3,Y
IDCJAC0002,069134,2010,12,25.1,Y
IDCJAC0002,069134,2011,01,25.8,Y
IDCJAC0002,069134,2011,02,25.9,Y
IDCJAC0002,069134,2011,03,23.9,Y
IDCJAC0002,069134,2011,04,21.5,Y
IDCJAC0002,069134,2011,05,18.7,Y
IDCJAC0002,069134,2011,06,17.1,Y
IDCJAC0002,069134,2011,07,16.3,Y
IDCJAC0002,069134,2011,08,18.4,Y
IDCJAC0002,069134,2011,09,19.8,Y
IDCJAC0002,069134,2011,10,20.4,Y
IDCJAC0002,069134,2011,11,23.9,Y
IDCJAC0002,069134,2011,12,22.1,Y
IDCJAC0002,069134,2012,01,25.7,Y
IDCJAC0002,069134,2012,02,24.2,Y
IDCJAC0002,069134,2012,03,23.0,Y
IDCJAC0002,069134,2012,04,21.6,Y
IDCJAC0002,069134,2012,05,19.2,Y
IDCJAC0002,069134,2012,06,16.2,Y
IDCJAC0002,069134,2012,07,16.8,Y
IDCJAC0002,069134,2012,08,18.0,Y
IDCJAC0002,069134,2012,09,20.8,Y
IDCJAC0002,069134,2012,10,20.7,Y
IDCJAC0002,069134,2012,11,22.4,Y
IDCJAC0002,069134,2012,12,24.5,Y
IDCJAC0002,069134,2013,01,27.1,Y
IDCJAC0002,069134,2013,02,25.4,Y
IDCJAC0002,069134,2013,03,25.2,Y
IDCJAC0002,069134,2013,04,22.2,Y
IDCJAC0002,069134,2013,05,19.5,Y
IDCJAC0002,069134,2013,06,16.6,Y
IDCJAC0002,069134,2013,07,17.6,Y
IDCJAC0002,069134,2013,08,19.0,Y
IDCJAC0002,069134,2013,09,22.8,Y
IDCJAC0002,069134,2013,10,25.2,Y
IDCJAC0002,069134,2013,11,23.5,Y
IDCJAC0002,069134,2013,12,24.2,Y
IDCJAC0002,069134,2014,01,26.6,Y
IDCJAC0002,069134,2014,02,25.1,Y
IDCJAC0002,069134,2014,03,25.8,Y
IDCJAC0002,069134,2014,04,22.6,Y
IDCJAC0002,069134,2014,05,21.4,Y
IDCJAC0002,069134,2014,06,17.7,Y
IDCJAC0002,069134,2014,07,17.8,Y
IDCJAC0002,069134,2014,08,17.1,Y
IDCJAC0002,069134,2014,09,20.3,Y
IDCJAC0002,069134,2014,10,22.6,Y
IDCJAC0002,069134,2014,11,24.3,Y
IDCJAC0002,069134,2014,12,24.9,Y
IDCJAC0002,069134,2015,01,26.4,Y
IDCJAC0002,069134,2015,02,25.5,Y
IDCJAC0002,069134,2015,03,24.3,Y
IDCJAC0002,069134,2015,04,21.1,Y
IDCJAC0002,069134,2015,05,19.7,Y
IDCJAC0002,069134,2015,06,16.8,Y
IDCJAC0002,069134,2015,07,16.1,Y
IDCJAC0002,069134,2015,08,17.4,Y
IDCJAC0002,069134,2015,09,19.3,Y
IDCJAC0002,069134,2015,10,25.4,Y
IDCJAC0002,069134,2015,11,24.3,Y
IDCJAC0002,069134,2015,12,26.3,Y
IDCJAC0002,069134,2016,01,25.8,Y
IDCJAC0002,069134,2016,02,26.2,Y
IDCJAC0002,069134,2016,03,25.7,Y
IDCJAC0002,069134,2016,04,23.8,Y
IDCJAC0002,069134,2016,05,21.3,Y
IDCJAC0002,069134,2016,06,17.8,Y
IDCJAC0002,069134,2016,07,17.7,Y
IDCJAC0002,069134,2016,08,18.4,Y
IDCJAC0002,069134,2016,09,19.4,Y
IDCJAC0002,069134,2016,10,22.7,Y
IDCJAC0002,069134,2016,11,24.3,Y
IDCJAC0002,069134,2016,12,28.2,Y
IDCJAC0002,069134,2017,01,27.8,Y
IDCJAC0002,069134,2017,02,26.3,Y
IDCJAC0002,069134,2017,03,25.0,Y
IDCJAC0002,069134,2017,04,22.1,Y
IDCJAC0002,069134,2017,05,19.9,Y
IDCJAC0002,069134,2017,06,17.1,Y
IDCJAC0002,069134,2017,07,17.6,Y
IDCJAC0002,069134,2017,08,18.3,Y
IDCJAC0002,069134,2017,09,23.3,Y
IDCJAC0002,069134,2017,10,22.9,Y
IDCJAC0002,069134,2017,11,23.3,Y
IDCJAC0002,069134,2017,12,25.9,Y
IDCJAC0002,069134,2018,01,26.8,Y
IDCJAC0002,069134,2018,02,26.1,Y
IDCJAC0002,069134,2018,03,25.5,Y
IDCJAC0002,069134,2018,04,23.7,Y
IDCJAC0002,069134,2018,05,21.3,Y
IDCJAC0002,069134,2018,06,17.0,Y
IDCJAC0002,069134,2018,08,18.3,Y
IDCJAC0002,069134,2018,09,20.1,Y
